0|2|3||2|4|5||||"7938409"|"13495504"
0|2|3||5|40|75||||"7938409"|"13641909"
0|6|11||2|4|5||||"7938411"|"13202694"
0|3|6||5|40|75||||"7938411"|"13349100"
0|9|17||75|162|250||||"7938413"|"13202695"
0|20|40||2|4|5||||"7938413"|"13495505"
0|17|34||5|40|75||||"7938413"|"13641910"
0|3|6||2|4|5||||"7938414"|"13349101"
0|2|3||5|40|75||||"7938414"|"13495506"
0|6|11||5|40|75||||"7938416"|"13202696"
0|3|6||75|162|250||||"7938416"|"13349102"
0|12|23||2|4|5||||"7938416"|"13641911"
0|17|34||2|4|5||||"7938417"|"13495507"
0|14|28||5|40|75||||"7938417"|"13641912"
0|7|14||2|4|5||||"7938418"|"13202697"
0|5|9||5|40|75||||"7938418"|"13349103"
0|6|11||75|162|250||||"7938418"|"13495508"
0|17|34||5|40|75||||"7938422"|"13202698"
0|9|17||75|162|250||||"7938422"|"13349104"
0|20|40||2|4|5||||"7938422"|"13641913"
0|3|6||2|4|5||||"7938427"|"13495509"
0|2|3||5|40|75||||"7938427"|"13641914"
0|3|6||2|4|5||||"7938428"|"13202699"
0|2|3||5|40|75||||"7938428"|"13349105"
0|5|9||75|162|250||||"7938429"|"13202700"
0|2|3||250|625|1000||||"7938429"|"13349106"
0|20|40||2|4|5||||"7938429"|"13495510"
9|26|43||5|40|75||||"7938429"|"13641915"
0|2|3||2|4|5||||"7938430"|"13495511"
13|27|40||5|40|75||||"7938431"|"13202701"
0|3|6||75|162|250||||"7938431"|"13349107"
0|14|28||2|4|5||||"7938431"|"13641916"
0|5|9||75|162|250||||"7938436"|"13202702"
0|7|14||2|4|5||||"7938436"|"13495512"
12|19|26||5|40|75||||"7938436"|"13641917"
0|7|14||2|4|5||||"7938437"|"13349108"
23|32|40||5|40|75||||"7938437"|"13495513"
0|6|11||75|162|250||||"7938437"|"13641918"
0|14|28||2|4|5||||"7938438"|"13202703"
16|28|40||5|40|75||||"7938438"|"13349109"
0|2|3||75|162|250||||"7938438"|"13495514"
5|17|28||5|40|75||||"7938439"|"13202704"
0|6|11||75|162|250||||"7938439"|"13349110"
0|14|28||2|4|5||||"7938439"|"13641919"
6|15|23||75|162|250||||"7938440"|"13202705"
0|12|23||2|4|5||||"7938440"|"13495515"
9|20|31||5|40|75||||"7938440"|"13641920"
0|2|3||250|625|1000||||"7938441"|"13202706"
0|20|40||2|4|5||||"7938441"|"13349111"
9|26|43||5|40|75||||"7938441"|"13495516"
0|5|9||75|162|250||||"7938441"|"13641921"
0|2|3||2|4|5||||"7938446"|"13349112"
0|2|3||2|4|5||||"7938449"|"13495517"
0|3|6||5|40|75||||"7938450"|"13202707"
0|2|3||75|162|250||||"7938450"|"13349113"
0|3|6||2|4|5||||"7938450"|"13641922"
0|2|3||75|162|250||||"7938451"|"13202708"
0|9|17||2|4|5||||"7938451"|"13495518"
0|7|14||5|40|75||||"7938451"|"13641923"
0|2|3||2|4|5||||"7938452"|"13349114"
0|2|3||5|40|75||||"7938452"|"13495519"
0|3|6||5|40|75||||"7938455"|"13202709"
0|2|3||75|162|250||||"7938455"|"13349115"
0|3|6||2|4|5||||"7938455"|"13641924"
0|2|3||75|162|250||||"7938456"|"13202710"
0|9|17||2|4|5||||"7938456"|"13495520"
0|7|14||5|40|75||||"7938456"|"13641925"
0|6|11||2|4|5||||"7938457"|"13349116"
0|3|6||5|40|75||||"7938457"|"13495521"
0|5|9||75|162|250||||"7938457"|"13641926"
0|12|24||2|4|5||||"7938458"|"13202711"
5|16|27||5|40|75||||"7938458"|"13349117"
3|13|23||75|162|250||||"7938458"|"13495522"
0|3|6||5|40|75||||"7938459"|"13202712"
0|1|2||75|162|250||||"7938459"|"13349118"
0|5|9||2|4|5||||"7938459"|"13641927"
0|3|6||2|4|5||||"7938460"|"13495523"
0|2|3||5|40|75||||"7938460"|"13641928"
0|14|28||5|40|75||||"7938461"|"13349119"
0|3|6||75|162|250||||"7938461"|"13495524"
0|14|28||2|4|5||||"7938461"|"13202713"
0|2|3||5|40|75||||"7938462"|"13202714"
0|2|3||2|4|5||||"7938462"|"13641929"
0|2|3||2|4|5||||"7938464"|"13349120"
0|2|3||5|40|75||||"7938464"|"13495525"
3|13|23||5|40|75||||"7938467"|"13202715"
6|15|23||75|162|250||||"7938467"|"13349121"
0|10|20||2|4|5||||"7938467"|"13641930"
6|17|28||75|162|250||||"7938468"|"13202716"
0|1|1||250|625|1000||||"7938468"|"13349122"
0|16|31||2|4|5||||"7938468"|"13495526"
4|16|28||5|40|75||||"7938468"|"13641931"
0|2|3||75|162|250||||"7938470"|"13202717"
0|7|14||2|4|5||||"7938470"|"13495527"
0|5|9||5|40|75||||"7938470"|"13641932"
0|14|28||2|4|5||||"7938471"|"13349123"
0|10|20||5|40|75||||"7938471"|"13495528"
0|3|6||75|162|250||||"7938471"|"13641933"
0|2|3||2|4|5||||"7938473"|"13202718"
0|2|3||5|40|75||||"7938473"|"13349124"
0|2|3||75|162|250||||"7938474"|"13202719"
0|3|6||2|4|5||||"7938474"|"13495529"
0|2|3||5|40|75||||"7938474"|"13641934"
0|14|28||2|4|5||||"7938476"|"13349125"
0|10|20||5|40|75||||"7938476"|"13495530"
0|3|6||75|162|250||||"7938476"|"13641935"
0|7|14||2|4|5||||"7938477"|"13202720"
0|5|9||5|40|75||||"7938477"|"13349126"
0|3|6||75|162|250||||"7938477"|"13495531"
0|2|3||5|40|75||||"7938478"|"13202721"
0|2|3||2|4|5||||"7938478"|"13641936"
0|2|3||2|4|5||||"7938479"|"13349127"
0|2|3||5|40|75||||"7938479"|"13495532"
2|13|23||5|40|75||||"7938481"|"13202722"
0|12|23||75|162|250||||"7938481"|"13349128"
0|16|31||2|4|5||||"7938481"|"13641937"
0|3|6||75|162|250||||"7938484"|"13202723"
0|7|14||2|4|5||||"7938484"|"13495533"
5|13|20||5|40|75||||"7938484"|"13641938"
0|10|20||2|4|5||||"7938485"|"13349129"
3|13|23||5|40|75||||"7938485"|"13495534"
6|15|23||75|162|250||||"7938485"|"13641939"
0|5|9||2|4|5||||"7938486"|"13202724"
0|3|6||5|40|75||||"7938486"|"13349130"
0|1|2||75|162|250||||"7938486"|"13495535"
3|13|23||5|40|75||||"7938487"|"13202725"
6|15|23||75|162|250||||"7938487"|"13349131"
0|10|20||2|4|5||||"7938487"|"13641940"
0|1|2||75|162|250||||"7938488"|"13202726"
0|5|9||2|4|5||||"7938488"|"13495536"
0|3|6||5|40|75||||"7938488"|"13641941"
0|2|3||2|4|5||||"7938490"|"13349132"
0|2|3||5|40|75||||"7938490"|"13495537"
2|13|23||5|40|75||||"7938492"|"13202727"
0|12|23||75|162|250||||"7938492"|"13349133"
0|16|31||2|4|5||||"7938492"|"13641942"
0|1|2||75|162|250||||"7938493"|"13202728"
0|5|9||2|4|5||||"7938493"|"13495538"
0|3|6||5|40|75||||"7938493"|"13641943"
0|12|24||2|4|5||||"7938494"|"13349134"
10|16|22||5|40|75||||"7938494"|"13495539"
9|13|17||75|162|250||||"7938494"|"13641944"
0|10|20||2|4|5||||"7938495"|"13202729"
10|17|23||5|40|75||||"7938495"|"13349135"
0|5|9||75|162|250||||"7938495"|"13495540"
0|7|14||5|40|75||||"7938496"|"13202730"
0|1|2||75|162|250||||"7938496"|"13349136"
0|9|17||2|4|5||||"7938496"|"13641945"
0|3|6||75|162|250||||"7938497"|"13202731"
0|14|28||2|4|5||||"7938497"|"13495541"
0|10|20||5|40|75||||"7938497"|"13641946"
0|6|11||2|4|5||||"7938498"|"13349137"
0|5|9||5|40|75||||"7938498"|"13495542"
0|3|6||75|162|250||||"7938498"|"13641947"
0|9|17||2|4|5||||"7938499"|"13202732"
0|7|14||5|40|75||||"7938499"|"13349138"
0|1|2||75|162|250||||"7938499"|"13495543"
0|10|20||5|40|75||||"7938500"|"13202733"
0|3|6||75|162|250||||"7938500"|"13349139"
0|14|28||2|4|5||||"7938500"|"13641948"
0|1|2||75|162|250||||"7938501"|"13202734"
0|5|9||2|4|5||||"7938501"|"13495544"
0|3|6||5|40|75||||"7938501"|"13641949"
0|6|11||2|4|5||||"7938502"|"13349140"
0|3|6||5|40|75||||"7938502"|"13495545"
0|2|3||75|162|250||||"7938502"|"13641950"
0|6|11||2|4|5||||"7938503"|"13202735"
0|5|9||5|40|75||||"7938503"|"13349141"
0|3|6||75|162|250||||"7938503"|"13495546"
0|3|6||5|40|75||||"7938504"|"13202736"
0|1|2||75|162|250||||"7938504"|"13349142"
0|5|9||2|4|5||||"7938504"|"13641951"
0|2|3||75|162|250||||"7938507"|"13202737"
0|3|6||2|4|5||||"7938507"|"13495547"
0|3|6||5|40|75||||"7938507"|"13641952"
0|2|3||2|4|5||||"7938508"|"13349143"
0|2|3||5|40|75||||"7938508"|"13495548"
0|2|3||5|40|75||||"7938509"|"13202738"
0|2|3||2|4|5||||"7938509"|"13641953"
0|3|6||2|4|5||||"7938512"|"13349144"
0|2|3||5|40|75||||"7938512"|"13495549"
0|2|3||75|162|250||||"7938512"|"13641954"
0|3|6||2|4|5||||"7938513"|"13202739"
0|2|3||5|40|75||||"7938513"|"13349145"
0|9|17||2|4|5||||"7938514"|"13495550"
0|6|11||5|40|75||||"7938514"|"13641955"
0|2|3||2|4|5||||"7938516"|"13202740"
5|14|23||5|40|75||||"7938517"|"13495551"
0|3|6||75|162|250||||"7938517"|"13641956"
0|10|20||2|4|5||||"7938517"|"13349146"
0|2|3||2|4|5||||"7938519"|"13202741"
0|2|3||2|4|5||||"7938521"|"13349147"
0|2|3||75|162|250||||"7938522"|"13202742"
0|7|14||2|4|5||||"7938522"|"13495552"
0|5|9||5|40|75||||"7938522"|"13641957"
0|12|23||2|4|5||||"7938523"|"13349148"
0|10|20||5|40|75||||"7938523"|"13495553"
0|6|11||75|162|250||||"7938523"|"13641958"
0|5|9||2|4|5||||"7938525"|"13202743"
0|2|3||5|40|75||||"7938525"|"13349149"
0|2|3||2|4|5||||"7938526"|"13495554"
0|2|3||2|4|5||||"7938527"|"13641959"
0|10|20||2|4|5||||"7938528"|"13202744"
5|14|23||5|40|75||||"7938528"|"13349150"
0|3|6||75|162|250||||"7938528"|"13495555"
0|2|3||5|40|75||||"7938529"|"13202745"
0|3|6||2|4|5||||"7938529"|"13641960"
0|2|3||2|4|5||||"7938530"|"13349151"
0|7|14||2|4|5||||"7938531"|"13495556"
0|5|9||5|40|75||||"7938531"|"13641961"
0|7|14||2|4|5||||"7938532"|"13202746"
0|3|6||5|40|75||||"7938532"|"13349152"
0|7|14||2|4|5||||"7938533"|"13495557"
0|3|6||5|40|75||||"7938533"|"13641962"
0|14|28||2|4|5||||"7938534"|"13202747"
7|22|36||5|40|75||||"7938534"|"13349153"
9|15|20||75|162|250||||"7938534"|"13495558"
0|3|6||5|40|75||||"7938535"|"13202748"
0|7|14||2|4|5||||"7938535"|"13641963"
0|6|11||2|4|5||||"7938536"|"13349154"
0|5|9||5|40|75||||"7938536"|"13495559"
0|5|9||5|40|75||||"7938537"|"13202749"
0|7|14||2|4|5||||"7938537"|"13641964"
0|9|17||2|4|5||||"7938538"|"13349155"
0|6|11||5|40|75||||"7938538"|"13495560"
0|3|6||75|162|250||||"7938538"|"13641965"
0|9|17||2|4|5||||"7938539"|"13202750"
0|6|11||5|40|75||||"7938539"|"13349156"
0|3|6||75|162|250||||"7938539"|"13495561"
5|14|23||5|40|75||||"7938540"|"13202751"
0|3|6||75|162|250||||"7938540"|"13349157"
0|10|20||2|4|5||||"7938540"|"13641966"
0|3|6||75|162|250||||"7938541"|"13202752"
0|10|20||2|4|5||||"7938541"|"13495562"
5|14|23||5|40|75||||"7938541"|"13641967"
0|2|3||2|4|5||||"7938542"|"13349158"
0|2|3||5|40|75||||"7938542"|"13495563"
0|2|3||5|40|75||||"7938543"|"13202753"
0|2|3||2|4|5||||"7938543"|"13641968"
0|3|6||2|4|5||||"7938544"|"13349159"
0|2|3||5|40|75||||"7938544"|"13495564"
0|2|3||2|4|5||||"7938545"|"13641969"
0|3|6||2|4|5||||"7938546"|"13202754"
0|2|3||5|40|75||||"7938546"|"13349160"
0|1|2||75|162|250||||"7938547"|"13202755"
0|9|17||2|4|5||||"7938547"|"13495565"
0|7|14||5|40|75||||"7938547"|"13641970"
0|6|11||2|4|5||||"7938548"|"13349161"
0|5|9||5|40|75||||"7938548"|"13495566"
0|2|3||5|40|75||||"7938549"|"13202756"
0|3|6||2|4|5||||"7938549"|"13641971"
0|14|28||2|4|5||||"7938550"|"13349162"
0|14|28||5|40|75||||"7938550"|"13495567"
0|3|6||75|162|250||||"7938550"|"13641972"
0|2|3||2|4|5||||"7938551"|"13202757"
0|9|17||2|4|5||||"7938552"|"13349163"
0|6|11||5|40|75||||"7938552"|"13495568"
0|14|28||5|40|75||||"7938553"|"13202758"
0|3|6||75|162|250||||"7938553"|"13349164"
0|14|28||2|4|5||||"7938553"|"13641973"
0|2|3||2|4|5||||"7938556"|"13495569"
0|2|3||5|40|75||||"7938556"|"13641974"
0|2|3||2|4|5||||"7938557"|"13202759"
0|2|3||5|40|75||||"7938557"|"13349165"
0|2|3||75|162|250||||"7938558"|"13202760"
0|7|14||2|4|5||||"7938558"|"13495570"
0|6|11||5|40|75||||"7938558"|"13641975"
0|3|6||2|4|5||||"7938559"|"13349166"
0|2|3||5|40|75||||"7938559"|"13495571"
0|2|3||75|162|250||||"7938559"|"13641976"
0|7|14||2|4|5||||"7938560"|"13202761"
0|3|6||5|40|75||||"7938560"|"13349167"
0|3|6||75|162|250||||"7938561"|"13202762"
0|13|26||2|4|5||||"7938561"|"13495572"
5|16|26||5|40|75||||"7938561"|"13641977"
0|6|11||2|4|5||||"7938562"|"13349168"
0|3|6||5|40|75||||"7938562"|"13495573"
0|2|3||75|162|250||||"7938562"|"13641978"
0|2|3||2|4|5||||"7938563"|"13202763"
0|2|3||2|4|5||||"7938564"|"13349169"
0|2|3||75|162|250||||"7938565"|"13202764"
0|7|14||2|4|5||||"7938565"|"13495574"
0|7|14||5|40|75||||"7938565"|"13641979"
0|6|11||2|4|5||||"7938566"|"13349170"
0|5|9||5|40|75||||"7938566"|"13495575"
10|18|26||5|40|75||||"7938567"|"13202765"
0|3|6||75|162|250||||"7938567"|"13349171"
0|9|17||2|4|5||||"7938567"|"13641980"
0|2|3||2|4|5||||"7938568"|"13495576"
0|2|3||5|40|75||||"7938568"|"13641981"
