         27492 function calls (26972 primitive calls) in 53.950 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:184(RLock)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/extension.py:67(fget)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/range.py:280(start)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/dtypes/cast.py:1463(<genexpr>)
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/base.py:2776(_is_multi)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/context.py:237(get_context)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:110(register)
        3    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/lib/function_base.py:5246(_insert_dispatcher)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/series.py:660(_constructor)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:169(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/popen_fork.py:12(Popen)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/managers.py:1782(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/_strptime.py:261(compile)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/_config/config.py:688(_warn_if_deprecated)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        5    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/range.py:376(dtype)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/base.py:1992(_validate_index_level)
        3    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:600(_from_parsed_parts)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:283(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/random.py:119(__init__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/io/common.py:515(get_compression_method)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/base.py:6672(_maybe_cast_indexer)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/series.py:1480(_clear_item_cache)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/util/version/__init__.py:508(_parse_local_version)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/io/common.py:1165(_is_binary_mode)
        4    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/fromnumeric.py:1777(_ravel_dispatcher)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:498(<lambda>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/construction.py:196(mgr_to_mgr)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/common.py:213(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:473(Purpose)
        1    0.000    0.000    0.000    0.000 {built-in method _ssl.get_default_verify_paths}
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/numeric.py:1407(_moveaxis_dispatcher)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/io/parquet.py:149(validate_dataframe)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/pandas_compat.py:202(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/util.py:48(debug)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/lib/function_base.py:5440(_append_dispatcher)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/base.py:791(is_)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:362(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/util.py:134(_is_path_like)
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/multiarray.py:668(result_type)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/construction.py:596(_homogenize)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/multiarray.py:891(bincount)
        6    0.000    0.000    0.000    0.000 {built-in method sys.getrefcount}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/dtypes/cast.py:1355(common_dtype_categorical_compat)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/dtypes/cast.py:1479(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/fromnumeric.py:2427(_all_dispatcher)
        5    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:210(Condition)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/range.py:315(step)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/common.py:185(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:112(__lt__)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/util/version/__init__.py:534(<lambda>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/context.py:197(get_start_method)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/context.py:187(get_context)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/range.py:298(stop)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:112(_noop)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:49(NegativeInfinityType)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:427(_checknetloc)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/numpy/core/numeric.py:2274(_isclose_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/fs.py:73(__getattr__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/compat/numpy/function.py:64(__call__)
        3    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:98(__subclasshook__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/queue.py:206(_init)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:154(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/construction.py:487(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/managers.py:913(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/os.py:1080(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:130(__ge__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/connection.py:360(_close)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/dtypes/cast.py:1474(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/series.py:914(__len__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:645(__enter__)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/parquet/core.py:1029(__enter__)
        2    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/datetimelike.py:2474(validate_periods)
        4    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/internals/managers.py:1778(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:260(<genexpr>)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:478(_parse_local_version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:123(Semaphore)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/datetimes.py:2666(_maybe_normalize_endpoints)
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:99(checkgroup)
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/io/common.py:550(infer_compression)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/indexes/range.py:380(is_unique)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:321(Event)
        3    0.000    0.000    0.000    0.000 /home/roger/.local/lib/python3.10/site-packages/_distutils_hack/__init__.py:110(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:144(__init__)
        2    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/thread.py:112(BrokenThreadPool)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:102(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:142(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/synchronize.py:159(Lock)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pyarrow/vendored/version.py:98(InvalidVersion)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/arrow/extension_types.py:28(freq)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/arrow/extension_types.py:75(subtype)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/arrow/extension_types.py:79(closed)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/pandas/core/arrays/arrow/extension_types.py:138(patch_pyarrow)


