AFFGEOID,MUKEY,source,lng,lat
0500000US21091,549437,surgo,-86.77828050330506,37.84221154396781
0500000US38025,2707125,surgo,-102.61869846070324,47.356371641240145
0500000US39045,2996479,surgo,-82.63097988688882,39.75207093295526
0500000US39109,169476,surgo,-84.22899868359731,40.05410762456057
0500000US20103,2505133,surgo,-95.03892102178867,39.19913074072408
0500000US20121,1468954,surgo,-94.83822913850291,38.56369212236597
0500000US20179,2759231,surgo,-100.44251382671663,39.35048209363925
0500000US40083,383599,surgo,-97.44373115260566,35.91990689872812
0500000US40137,384885,surgo,-97.85188553324387,34.485855200554965
0500000US41029,666926,statsgo,-122.72987927075106,42.432016864823495
0500000US26125,188833,surgo,-83.38665290468603,42.660557088294006
0500000US17117,199212,surgo,-89.92461855920966,39.26099882632078
0500000US19015,2922007,surgo,-93.93262238668906,42.0372219977837
0500000US40015,381905,surgo,-98.3757039148507,35.174681513485616
0500000US40099,383944,surgo,-97.06837744184476,34.48277109084507
0500000US28015,567569,surgo,-89.92017542124704,33.44848216702384
0500000US20207,1427198,surgo,-95.74111308775144,37.88738616379553
0500000US21061,2452909,surgo,-86.23859630395599,37.20940423616193
0500000US21117,552031,surgo,-84.53388843516595,38.933761570973765
0500000US41041,64718,surgo,-123.8691589989649,44.64198363753927
0500000US41053,62355,surgo,-123.41434074039078,44.90422960883976
0500000US20035,662762,statsgo,-96.8382064674624,37.23781302468306
0500000US37105,113588,surgo,-79.17160585671229,35.47524959804315
0500000US29055,2501593,surgo,-91.30384173556655,37.976818752731695
0500000US29137,3057230,surgo,-92.00162825765723,39.49580093674512
0500000US31169,2559469,surgo,-97.59591291788878,40.17673559042275
0500000US42113,296754,surgo,-76.51312178228936,41.44619792879247
0500000US54009,1713197,surgo,-80.57693152479277,40.27436020051914
0500000US21233,2583846,surgo,-87.68417185243098,37.519016288355004
0500000US23029,285634,surgo,-67.60004293534665,45.08206011311847
0500000US42025,539337,surgo,-75.70981595957252,40.918512247765705
0500000US42077,543201,surgo,-75.59316040488892,40.6132439485439
0500000US13131,336567,surgo,-84.23472836461596,30.87483612046117
0500000US13173,125351,surgo,-83.06315290667912,31.037879721226574
0500000US55069,431627,surgo,-89.73514035231065,45.33787324347353
0500000US46065,353287,surgo,-99.99589230498174,44.389266116758165
0500000US48019,362637,surgo,-99.2467390090524,29.74800581984221
0500000US48101,673437,statsgo,-100.27954459253375,34.0778215017551
0500000US26031,190624,surgo,-84.50007276762055,45.4468332524636
0500000US26113,192413,surgo,-85.0951040560337,44.33806613487036
0500000US26129,189877,surgo,-84.1272403744746,44.33498358288995
0500000US45033,129742,surgo,-79.37977223232407,34.391720402119894
0500000US46053,672314,statsgo,-99.18518637460926,43.19313100055344
0500000US16047,81938,surgo,-114.81200678810079,42.970977317134036
0500000US17001,2378665,surgo,-91.1888529768241,39.98797364396522
0500000US17039,1530240,surgo,-88.90460371269616,40.17481659722371
0500000US48259,368463,surgo,-98.7119646533405,29.944683579523176
0500000US48463,372913,surgo,-99.76278850727418,29.35764596123993
0500000US50021,282154,surgo,-73.03655296758035,43.58012198685861
0500000US02164,None,None,-156.0343720293983,58.79380119632918
0500000US26151,188381,surgo,-82.82047822218489,43.42399757640477
0500000US26161,191646,surgo,-83.83947476793344,42.25379951754485
0500000US27039,395372,surgo,-92.86313893669704,44.023210530486296
0500000US46091,416559,surgo,-97.59974508053956,45.758594202644105
0500000US46102,2582722,surgo,-102.55193509988462,43.33584388118941
0500000US46115,2799625,surgo,-98.34675433598983,44.938087984933595
0500000US17087,1145657,surgo,-88.88123355448639,37.459903558160626
0500000US17163,182969,surgo,-89.9286229148388,38.47050166641251
0500000US01127,331560,surgo,-87.29794198449927,33.803875982017914
0500000US04019,None,None,-111.79022601442493,32.09917726860217
0500000US27063,398485,surgo,-95.15473908317239,43.674129346463864
0500000US27115,676234,statsgo,-92.74275181262006,46.12062852078051
0500000US46129,2800132,surgo,-100.03219445616459,45.4302844425304
0500000US47077,327744,surgo,-88.38884141763957,35.65491897354055
0500000US48031,373943,surgo,-98.40010670526888,30.26636071938807
0500000US48117,378064,surgo,-102.60532138322397,34.96637026218437
0500000US18089,272504,surgo,-87.3823457315417,41.41710075555737
0500000US18107,163021,surgo,-86.89373595891442,40.04032038611841
0500000US18161,1613097,surgo,-84.92588292016357,39.62555852627055
0500000US19021,403308,surgo,-95.15140825974125,42.73546908211717
0500000US05033,565426,surgo,-94.2429117470137,35.58935839263762
0500000US05125,566217,surgo,-92.67639631141533,34.64706494699071
0500000US27143,1676064,surgo,-94.23337786659336,44.5796689192422
0500000US28057,332481,surgo,-88.36198857303786,34.28035125007817
0500000US28081,333019,surgo,-88.68075680574525,34.290142319600655
0500000US28139,334195,surgo,-88.90954754460323,34.76840950757112
0500000US48147,None,None,-96.10734955573187,33.59385934021467
0500000US48159,576115,surgo,-95.21890743890467,33.17590610833163
0500000US19069,2765527,surgo,-93.26321419862171,42.73293617738363
0500000US19107,447203,surgo,-92.17894040274682,41.33639028703552
0500000US19145,410184,surgo,-95.1508603476497,40.739766500890866
0500000US19193,401864,surgo,-96.04482714408894,42.390134999846964
0500000US08025,None,None,-103.7853316873078,38.32702611469816
0500000US12005,320844,surgo,-85.62084528870973,30.265664775925423
0500000US29015,2536109,surgo,-93.28886453716515,38.29472610802267
0500000US29043,2535870,surgo,-93.18915910237597,36.9696193325977
0500000US29101,2521323,surgo,-93.80749384226039,38.74480709306757
0500000US29129,2531102,surgo,-93.56926869466086,40.4230293133776
0500000US48265,368541,surgo,-99.35018586168943,30.061774980777404
0500000US48293,369387,surgo,-96.58119711530914,31.545838976512183
0500000US48437,372344,surgo,-101.73555913335862,34.531078661082155
0500000US49039,674661,statsgo,-111.57762859145163,39.37398770339859
0500000US50005,282874,surgo,-72.102733567237,44.46451268212158
0500000US20039,2745855,surgo,-100.46027286821268,39.785001058650735
0500000US20099,1426868,surgo,-95.29765842224911,37.19124620859111
0500000US20115,2605773,surgo,-97.09771477490189,38.3593592894633
0500000US20165,2605960,surgo,-99.30991446968301,38.523182926428504
0500000US12091,1444694,surgo,-86.5921309030306,30.691147438280783
0500000US13005,125181,surgo,-82.4527696639498,31.553832461057358
0500000US13045,125451,surgo,-85.08053936478585,33.58310330831907
0500000US29153,2535898,surgo,-92.44534733720565,36.6497353929496
0500000US29186,2534983,surgo,-90.19486635323213,37.89492782803795
0500000US29213,2536129,surgo,-93.04192713451982,36.65502386509235
0500000US51089,122388,surgo,-79.87432832401204,36.682909130079786
0500000US51595,674898,statsgo,-77.53560757116112,36.695725608434564
0500000US51678,2514802,surgo,-79.44476852141383,37.78302170182721
0500000US21037,552031,surgo,-84.38004081563507,38.94715055183459
0500000US21161,548933,surgo,-83.82467669986542,38.59593495827945
0500000US13087,754243,surgo,-84.57995783405705,30.878734685782906
0500000US16055,79495,surgo,-116.70250782959747,47.67455052857108
0500000US17025,2109164,surgo,-88.49074761592206,38.75443053943785
0500000US30091,348878,surgo,-104.50430730887997,48.721506446626535
0500000US31033,1698692,surgo,-102.99576332267033,41.220051014704254
0500000US31045,358144,surgo,-103.13589687157098,42.71957797914638
0500000US31075,2738666,surgo,-101.74075164606536,41.91542897109111
0500000US31105,1692557,surgo,-103.7149607705935,41.197988810653285
0500000US51760,140117,surgo,-77.47562286886732,37.5297541726211
0500000US53023,675851,statsgo,-117.5456311856408,46.43125961577618
0500000US22007,1414499,surgo,-91.06345485328963,29.900785135620808
0500000US22027,569322,surgo,-92.99634202511763,32.822733401393656
0500000US26007,191293,surgo,-83.61884977045064,45.03249324582372
0500000US26085,190763,surgo,-85.80247412088063,43.99015305487951
0500000US17049,173445,surgo,-88.59046790668766,39.060431739588694
0500000US17083,728391,surgo,-90.35742416024205,39.086077844956435
0500000US31129,1692068,surgo,-98.0471665424769,40.17696721027295
0500000US31157,1653766,surgo,-103.70864151621812,41.85108534242535
0500000US31185,2605832,surgo,-97.59734118861077,40.87330469247588
0500000US33019,279801,surgo,-72.22284792421725,43.361621353828795
0500000US53069,73672,surgo,-123.42482997132318,46.29236595186235
0500000US54053,1384179,surgo,-82.02674718744126,38.76968669376286
0500000US54077,1867601,surgo,-79.66878429701845,39.46919170583323
0500000US26139,192667,surgo,-85.99723283836579,42.959984222247755
0500000US26157,187524,surgo,-83.41794929605526,43.4651565162577
0500000US17111,676305,statsgo,-88.45327579394684,42.32516261697182
0500000US17139,780654,surgo,-88.619967133073,39.64155325495408
0500000US17193,1543935,surgo,-88.179680345809,38.087468988311755
0500000US36037,301763,surgo,-78.19425430538172,43.00151489234748
0500000US36049,666301,statsgo,-75.44939331757024,43.78448342852317
0500000US37073,115926,surgo,-76.70090613652725,36.445685784504946
0500000US55053,2498993,surgo,-90.80559154430249,44.319880846798846
0500000US55081,2685102,surgo,-90.61817538587891,43.94626467695486
0500000US55137,2861388,surgo,-89.24380580393546,44.11384085416011
0500000US56025,502291,surgo,-106.79871894372637,42.96168311573559
0500000US27009,789534,surgo,-93.99985724123684,45.69984833694514
0500000US27057,436671,surgo,-94.91741257512248,47.10841368814209
0500000US27105,2835043,surgo,-95.7533427539417,43.67495790842759
0500000US27149,428344,surgo,-96.00058411286666,45.58628608046584
0500000US26057,187028,surgo,-84.60496779825446,43.292897843189415
0500000US40139,384919,surgo,-101.49055673750078,36.748502873799154
0500000US27025,396582,surgo,-92.90909220420897,45.50229686340639
0500000US48331,370670,surgo,-96.97696258938626,30.786466758460307
0500000US48363,673492,statsgo,-98.31336859483753,32.7533983711917
0500000US38031,2576394,surgo,-98.88338066852931,47.457270559039095
0500000US38075,3011838,surgo,-101.65815376075838,48.719129856141784
0500000US38093,2581322,surgo,-98.95908444810493,46.97966882039749
0500000US39003,171840,surgo,-84.10585907212119,40.77178480013655
0500000US39063,644439,surgo,-83.66686635925912,41.00195777683171
0500000US72073,None,None,-66.58852194731314,18.211010052945667
0500000US72091,None,None,-66.49089358891774,18.420993815652547
0500000US27079,398927,surgo,-93.7302880175158,44.372106400593594
0500000US27111,435980,surgo,-95.70825384735609,46.40942057410202
0500000US27165,2835047,surgo,-94.61462510443926,43.978850196036994
0500000US48439,673605,statsgo,-97.29124959901614,32.77219023721009
0500000US49031,674584,statsgo,-112.12796130815009,38.337384283174906
0500000US23005,315741,surgo,-70.38239939796095,43.85973739383108
0500000US39101,2903469,surgo,-83.16121830172129,40.58725180716665
0500000US39149,2765022,surgo,-84.20535416980948,40.33199865127797
0500000US40011,381750,surgo,-98.43365131869074,35.875497202508384
0500000US40049,382598,surgo,-97.31024921013206,34.70471534103216
0500000US72107,None,None,-66.4341214965749,18.21523496301242
0500000US72125,None,None,-67.03848948312128,18.111912316429493
0500000US28079,332992,surgo,-89.52490858038739,32.75419146922308
0500000US28111,333597,surgo,-88.99300637326364,31.172546643732957
0500000US29045,2532650,surgo,-91.73901969699673,40.41083475871575
0500000US29073,2536112,surgo,-91.50830225109382,38.440908193834076
0500000US35043,1607587,surgo,-106.86578564177717,35.6882594196298
0500000US37045,117056,surgo,-81.55603587477546,35.33473114918524
0500000US40097,106544,surgo,-95.2310850315385,36.30242558273286
0500000US41063,667057,statsgo,-117.18114676922943,45.57971773252041
0500000US72143,None,None,-66.33780085727133,18.409545522250884
0500000US01045,328991,surgo,-85.61170911159314,31.43245633014789
0500000US29103,2531291,surgo,-92.14830191693943,40.12827947754224
0500000US29127,2532773,surgo,-91.62314142949963,39.806306826154525
0500000US29161,2534611,surgo,-91.79276751334912,37.877098250546915
0500000US29179,2501623,surgo,-90.96912359757003,37.36257709341029
0500000US48059,363620,surgo,-99.3735246339453,32.29775879032341
0500000US01011,328423,surgo,-85.71633692143924,32.10131436682355
0500000US01079,330150,surgo,-87.31171586773279,34.52193213478213
0500000US42039,296202,surgo,-80.10662631642724,41.68510157195527
0500000US42087,545487,surgo,-77.61751181399526,40.61052417644727
0500000US46021,2797884,surgo,-100.05223636519666,45.77115062161461
0500000US01105,331239,surgo,-87.2952816107945,32.63891661280094
0500000US02290,None,None,-151.17556139464872,65.81555313671255
0500000US05027,565351,surgo,-93.22772092775935,33.214435385929974
0500000US29209,2534033,surgo,-93.45607533014632,36.747295793463906
0500000US31079,1700117,surgo,-98.50225976907396,40.87251063798791
0500000US31107,2742280,surgo,-97.89241827574747,42.63745169363846
0500000US31135,1698999,surgo,-101.64991423199727,40.85137372761798
0500000US05097,577475,surgo,-93.65962215929343,34.53938000612277
0500000US13097,126256,surgo,-84.7684430199423,33.7024626684065
0500000US13155,325224,surgo,-83.27713156713281,31.6022331197391
0500000US46067,417943,surgo,-97.75476722249633,43.33511088025056
0500000US46101,418357,surgo,-96.67091260405796,44.02192069086813
0500000US46119,353058,surgo,-100.1328922250177,44.71633739549219
0500000US05059,564701,surgo,-92.94598214852992,34.31824641219249
0500000US18025,1652613,surgo,-86.45271336781195,38.29290001844722
0500000US18053,162806,surgo,-85.65471467825795,40.516501669518085
0500000US31163,2605865,surgo,-98.97663288708567,41.220948443256184
0500000US32007,670409,statsgo,-115.35451534085041,41.14490404596846
0500000US13281,531408,surgo,-83.7380357634626,34.91721703791922
0500000US16011,79975,surgo,-112.39861070939416,43.216867481376326
0500000US17035,174784,surgo,-88.24122756056707,39.27374378447555
0500000US47015,524436,surgo,-86.06175305713757,35.80891020406391
0500000US47111,527703,surgo,-86.0077065572185,36.532665135214714
0500000US21163,549588,surgo,-86.21693756438994,37.969848478513846
0500000US21215,550979,surgo,-85.3280627893158,38.03319898428563
0500000US23013,284743,surgo,-69.08645720945135,44.08969319354325
0500000US34039,1444052,surgo,-74.3089984715411,40.660259606200356
0500000US35027,666048,statsgo,-105.46012972689549,33.745094098050984
0500000US17101,176654,surgo,-87.7272159401882,38.71993970546751
0500000US18013,535583,surgo,-86.22801974352232,39.1969287604816
0500000US18087,272589,surgo,-85.42654051600245,41.643168607410594
0500000US18113,272554,surgo,-85.41824894835648,41.39885901632679
0500000US18151,160198,surgo,-85.0018309482667,41.64416072577344
0500000US48137,374292,surgo,-100.3058206681082,29.982603118961368
0500000US48153,695972,surgo,-101.3042275530222,34.072641364057496
0500000US48169,378348,surgo,-101.29848806232737,33.180454240287915
0500000US13273,326020,surgo,-84.43759543247155,31.777491625224627
0500000US13297,125010,surgo,-83.73414285297456,33.78206135128168
0500000US41069,667025,statsgo,-120.02790151793167,44.72561317419222
0500000US42085,296250,surgo,-80.25765706944868,41.30275717220886
0500000US19031,1397061,surgo,-91.13279822318431,41.77239752071112
0500000US19155,410523,surgo,-95.54249500643576,41.33715935318194
0500000US20019,662726,statsgo,-96.24557643068327,37.15047741417235
0500000US48217,None,None,-97.13235749167195,31.99136747888851
0500000US48255,368398,surgo,-97.8597715620468,28.90638963095535
0500000US05113,570874,surgo,-94.22881914494597,34.486295844312465
0500000US05143,566580,surgo,-94.2162237021393,35.97919811894049
0500000US08095,94784,surgo,-102.35809985195633,40.59470448027412
0500000US42109,540860,surgo,-77.07108354474026,40.77029973120465
0500000US51183,1723107,surgo,-77.26268793763772,36.922222665430574
0500000US20079,2605984,surgo,-97.42778299650323,38.04399586660453
0500000US20107,2493312,surgo,-94.84350955856488,38.21235745575782
0500000US20155,1443851,surgo,-98.08604283838164,37.95295510397457
0500000US21223,551918,surgo,-85.33790408159906,38.613446330297656
0500000US48299,369782,surgo,-98.68420449804776,30.70634580117377
0500000US48375,371369,surgo,-101.89415131387806,35.40158205354761
0500000US48461,374718,surgo,-102.04328035693719,31.36917604458478
0500000US48495,58662,surgo,-103.0486387241092,31.850321784068573
0500000US49053,674700,statsgo,-113.50475970751641,37.280903071689494
0500000US25019,276980,surgo,-70.06944440309117,41.283747739159445
0500000US26019,193262,surgo,-86.01654272184602,44.63920154789013
0500000US26045,None,None,-84.83881848021403,42.596222109249325
0500000US51590,119979,surgo,-79.40974280344614,36.58355759958974
0500000US51690,122329,surgo,-79.86415792613204,36.6831209574237
0500000US51820,674866,statsgo,-78.90208803532114,38.067915476699795
0500000US28147,334289,surgo,-90.10650067013944,31.149152274798038
0500000US29007,2532762,surgo,-91.84217848813546,39.216335818086264
0500000US29025,2531327,surgo,-93.98373319447607,39.65570090366466
0500000US29053,2533984,surgo,-92.81084582682261,38.84352178896095
0500000US51021,1402716,surgo,-81.13064146949128,37.1340437436868
0500000US51065,121839,surgo,-78.27766864175844,37.84267491239302
0500000US15005,None,None,-156.94755497227723,21.17099534956704
0500000US16067,78901,surgo,-113.63833300769284,42.854591376520226
0500000US17037,183894,surgo,-88.77083033562462,41.893706818566244
0500000US54051,749372,surgo,-80.66367227684074,39.86072870255319
0500000US54079,513167,surgo,-81.91010218922047,38.50860955844687
0500000US29091,2534639,surgo,-91.8865096360246,36.7745000915601
0500000US29139,2532775,surgo,-91.47047143147907,38.94190529054416
0500000US29181,2502545,surgo,-90.86417199650587,36.6531789644356
0500000US31013,357760,surgo,-103.08570561045336,42.22007877167639
0500000US51520,519420,surgo,-82.16158690753612,36.61824016334916
0500000US51700,122461,surgo,-76.51939935098184,37.105276048295735
0500000US08123,95132,surgo,-104.39426209104826,40.55500764068326
0500000US12003,1444887,surgo,-82.28517050868889,30.331051140127045
0500000US13025,2686782,surgo,-81.9825454645398,31.197255876978698
0500000US20061,662763,statsgo,-96.75242473246891,39.00295418790012
0500000US55027,676305,statsgo,-88.70815865259618,43.416604406438196
0500000US55055,423792,surgo,-88.77677780014707,43.021353525390495
0500000US31027,427095,surgo,-97.25240353811564,42.59957082757179
0500000US31043,2505102,surgo,-96.56475369857293,42.39115493860211
0500000US31061,1691977,surgo,-98.95307711317865,40.17648798836449
0500000US53003,675752,statsgo,-117.20334522712675,46.19169956474027
0500000US53039,676020,statsgo,-120.78972451405636,45.87522789498568
0500000US26077,None,None,-85.53168493098518,42.24598161855584
0500000US26107,187705,surgo,-85.32467941924115,43.64135169643955
0500000US13067,124193,surgo,-84.57704950110508,33.94159601115008
0500000US17007,1395352,surgo,-88.82437392354107,42.3231100584977
0500000US55083,422515,surgo,-88.26848197672048,45.02585711608548
0500000US05111,564276,surgo,-90.6629030030437,35.5748574714572
0500000US31099,1691853,surgo,-98.94883122217641,40.506776155567316
0500000US31143,2605828,surgo,-97.56896745998645,41.18766098728743
0500000US32005,644568,surgo,-119.61619659650488,38.912594092692636
0500000US54035,1384199,surgo,-81.6756574421026,38.834693707638614
0500000US55049,424563,surgo,-90.13593052727815,43.00078033203624
0500000US17065,175137,surgo,-88.54003864475304,38.08207811059758
0500000US17093,1715092,surgo,-88.42950997246655,41.590749284392814
0500000US17127,808144,surgo,-88.70809924624102,37.21922431191544
0500000US12101,323231,surgo,-82.39391846031832,28.309457524218125
0500000US46009,418254,surgo,-97.88517193382158,42.98841917728245
0500000US46037,417076,surgo,-97.60801965484778,45.3676261700386
0500000US46069,353797,surgo,-99.4871336344127,44.547453741811864
0500000US48047,363317,surgo,-98.2195157288448,27.03206392865917
0500000US35025,376433,surgo,-103.41268096254686,32.790782689352454
0500000US36005,2520524,surgo,-73.86619366728063,40.85068019140353
0500000US55095,421138,surgo,-92.44169944022175,45.46186185114667
0500000US55133,425858,surgo,-88.30473012719025,43.01823097833629
0500000US20133,1427024,surgo,-95.30686796355008,37.55911845017127
0500000US20187,1382569,surgo,-101.78439044079568,37.56315040021235
0500000US21009,2452977,surgo,-85.93413657777712,36.966178049525276
0500000US21035,2232390,surgo,-88.27241089787745,36.62137752121556
0500000US47061,525232,surgo,-85.72311702016296,35.38870372613674
0500000US47179,1689652,surgo,-82.49838818914851,36.293553754759294
0500000US36055,292772,surgo,-77.69673527000917,43.14662069972719
0500000US36101,294858,surgo,-77.38405290285532,42.2681464334557
0500000US72003,None,None,-67.17507039515036,18.361260604564844
0500000US72015,None,None,-66.05696795175034,17.998672460472026
0500000US72029,None,None,-65.88846646833275,18.329060639533758
0500000US13095,324651,surgo,-84.21706657744335,31.53385801047875
0500000US13125,325817,surgo,-82.61135270913897,33.2295854025884
0500000US48075,363823,surgo,-100.2079216161364,34.52917471424895
0500000US48177,366589,surgo,-97.49361685722704,29.45733565642942
0500000US48191,366974,surgo,-100.68153914135208,34.53092040312836
0500000US48219,378965,surgo,-102.34360283007229,33.60827566582758
0500000US48247,368082,surgo,-98.69774608911541,27.043847639698434
0500000US48305,379019,surgo,-101.81694806530648,33.17684277304395
0500000US37063,112349,surgo,-78.87682465087428,36.03638362855074
0500000US37107,116020,surgo,-77.6413861431636,35.23886636532807
0500000US72043,None,None,-66.36084769283796,18.097802656473846
0500000US72055,None,None,-66.920152303908,17.982078971421426
0500000US17143,208938,surgo,-89.76011726419274,40.788422252011394
0500000US17199,1478122,surgo,-88.93045109176313,37.73041907481197
0500000US28119,669618,statsgo,-90.28986297270451,34.2516325392898
0500000US29037,886702,surgo,-94.35586729716171,38.64714722193213
0500000US29163,2533112,surgo,-91.17154998178235,39.344405927656226
0500000US29217,2532369,surgo,-94.3430001422255,37.850994265721766
0500000US72095,None,None,-65.9221679299394,18.018127402011913
0500000US72117,None,None,-67.2322685219722,18.336343734640604
0500000US72145,None,None,-66.39794879861152,18.428695337270042
0500000US02198,None,None,-132.47545307775295,55.78385022129728
0500000US29089,2532971,surgo,-92.69726204343037,39.14268563175414
0500000US29123,2501621,surgo,-90.34530873390788,37.4784967993238
0500000US29187,2534982,surgo,-90.4723588202896,37.81052670565018
0500000US29229,2536083,surgo,-92.46877384937619,37.27012694998471
0500000US47017,327194,surgo,-88.45128902625352,35.973706402035695
0500000US47051,527252,surgo,-86.09287071008167,35.15557461416588
0500000US30111,664406,statsgo,-108.27596907516627,45.93781049329575
0500000US31025,1691498,surgo,-96.14146843707346,40.91049858330552
0500000US05035,None,None,-90.3096501391477,35.20852631218769
0500000US08045,659510,statsgo,-107.90519979980458,39.600817991059444
0500000US18153,162709,surgo,-87.41558004148679,39.0894173379092
0500000US18183,161809,surgo,-85.50519791025998,41.14000154060446
0500000US19033,403893,surgo,-93.26088929061535,43.08182861071743
0500000US19091,447564,surgo,-94.20784540135935,42.77686938164551
0500000US47099,527595,surgo,-87.39644786443806,35.21724681604932
0500000US47137,2439168,surgo,-85.07579293885917,36.55892225559804
0500000US31049,1698824,surgo,-102.33396458328559,41.112259864643406
0500000US31085,1699238,surgo,-101.06272346819414,40.525453980671905
0500000US31147,1691079,surgo,-95.71849706098324,40.125475354896494
0500000US08079,2453670,surgo,-106.92467254070455,37.669225345638175
0500000US12043,1453596,surgo,-81.18932080873202,26.956744719840902
0500000US12085,1421627,surgo,-80.43226465771625,27.07791221323038
0500000US19119,409111,surgo,-96.21053957963193,43.38128453006428
0500000US19149,667238,statsgo,-96.21500719567644,42.73787754751881
0500000US47171,528407,surgo,-82.43323386176102,36.111391742004926
0500000US48027,None,None,-97.47865829382673,31.037710635732793
0500000US48185,366796,surgo,-95.98562061038294,30.543455818498018
0500000US48239,375434,surgo,-96.57790470797228,28.95429027936632
0500000US48283,673188,statsgo,-99.1001993891923,28.345083966136286
0500000US48319,370417,surgo,-99.22653960605905,30.717904983428255
0500000US32019,474024,surgo,-119.18966583379581,39.019020535333695
0500000US34017,665301,statsgo,-74.07829032977989,40.73543184639532
0500000US20119,2605925,surgo,-100.3665464015052,37.23829510229685
0500000US20153,772975,surgo,-101.07618640976092,39.78587164155749
0500000US21023,551832,surgo,-84.09089591905288,38.68929334211964
0500000US19177,413074,surgo,-91.95017772773349,40.75376927659483
0500000US20011,2493306,surgo,-94.85017012902416,37.855756700413146
0500000US20041,2605768,surgo,-97.1536353943448,38.86649148389386
0500000US35053,665981,statsgo,-106.93018755984652,34.007957060202344
0500000US48359,371136,surgo,-102.60354226753581,35.40569339648826
0500000US48425,374362,surgo,-97.77531195857924,32.22226853740409
0500000US50013,279282,surgo,-73.29527513037068,44.7970485663221
0500000US36023,2723108,surgo,-76.07131530926121,42.59497857065165
0500000US36087,293284,surgo,-74.02433290073817,41.15307920989256
0500000US37011,548090,surgo,-81.92268033705427,36.076968046423644
0500000US21057,551450,surgo,-85.38899983570023,36.78660456745322
0500000US21111,1536426,surgo,-85.65969855517699,38.18770627738171
0500000US36085,2520528,surgo,-74.15330177505531,40.58095199845318
0500000US36117,295764,surgo,-77.03022231564532,43.157023623511655
0500000US51071,516693,surgo,-80.70328925327269,37.31497608259668
0500000US55135,422711,surgo,-88.96584323991713,44.47059328094667
0500000US37077,112763,surgo,-78.65344843144996,36.30389860686826
0500000US37135,114100,surgo,-79.12107584230975,36.061314515020875
0500000US38091,2579712,surgo,-97.72535066247558,47.45650780665224
0500000US21145,1597347,surgo,-88.71304903654212,37.05432965810173
0500000US21221,549467,surgo,-87.87413892340633,36.80655096772848
0500000US26069,191731,surgo,-83.63606051200273,44.35579956765355
0500000US26111,186637,surgo,-84.38915871686031,43.647514785655346
0500000US37109,2439216,surgo,-81.22440339729134,35.48635970995371
0500000US37197,2396720,surgo,-80.66609840961681,36.16067491502706
0500000US17201,174059,surgo,-89.16168056985725,42.33669364373004
0500000US31017,2738677,surgo,-99.93005029759357,42.42992246204895
0500000US39011,817831,surgo,-84.22182878200583,40.561317073224416
0500000US39049,167909,surgo,-83.00944078953712,39.96966132841952
0500000US13119,125709,surgo,-83.22959166388058,34.37622411553221
0500000US13199,124665,surgo,-84.68856806046396,33.04122282215876
0500000US38029,2564316,surgo,-100.23916237463756,46.28476742404473
0500000US38057,2699388,surgo,-101.83240528989626,47.309080654750964
0500000US01081,330215,surgo,-85.35623898677605,32.60189563418946
0500000US21073,551614,surgo,-84.8777126773416,38.2393771807006
0500000US39111,537772,surgo,-81.08378809997713,39.72779610035963
0500000US39173,2399822,surgo,-83.6233322571381,41.362273355456146
0500000US41037,667064,statsgo,-120.38477166677576,42.79160609880217
0500000US16057,1487714,surgo,-116.71266809005446,46.81614116692154
0500000US17045,843547,surgo,-87.74602631043975,39.67882665284804
0500000US17079,1444930,surgo,-88.15447964526189,39.01012029887367
0500000US38083,2566782,surgo,-100.34624894469835,47.575181105484845
0500000US39051,2399564,surgo,-84.13010453950193,41.60221231527262
0500000US39081,536102,surgo,-80.76172499300044,40.3854326068075
0500000US17169,202073,surgo,-90.61498636068362,40.15883450121388
0500000US19011,402878,surgo,-92.06634683498054,42.08074770864187
0500000US41057,67201,surgo,-123.7132569301337,45.463439366326924
0500000US46045,2798620,surgo,-99.21582456744373,45.419027851479115
0500000US17119,198977,surgo,-89.90518207264441,38.83027320960063
0500000US17155,172822,surgo,-89.28673457400318,41.20478747507894
0500000US18023,162328,surgo,-86.4755337891085,40.302360827043636
0500000US18063,161480,surgo,-86.51046798345276,39.77006674338125
0500000US39113,170228,surgo,-84.29155062128712,39.75500757724584
0500000US39141,170862,surgo,-83.05806971551053,39.33791278779002
0500000US22061,571123,surgo,-92.66481446578184,32.6018211783495
0500000US28027,669618,statsgo,-90.60337948198493,34.22957641081186
0500000US46083,416664,surgo,-96.72244383576202,43.27908562997969
0500000US46105,354649,surgo,-102.47608388529311,45.490351022918716
0500000US19003,1544682,surgo,-94.69973024777178,41.02975782342298
0500000US19051,404664,surgo,-92.41036316498933,40.74825435336739
0500000US19085,406745,surgo,-95.81723606078343,41.68323475284347
0500000US40051,382640,surgo,-97.88454039614025,35.016891004762954
0500000US41013,None,None,-120.35591400091772,44.14253749246675
0500000US29071,2534843,surgo,-91.0753695197936,38.41177205505652
0500000US31007,1692512,surgo,-103.71115581521657,41.54644055703139
0500000US47067,528528,surgo,-83.2223660536615,36.5239216840103
0500000US48121,673194,statsgo,-97.11746225772913,33.205191424236936
0500000US48133,365230,surgo,-98.83302359794295,32.327770254768865
0500000US19129,409606,surgo,-95.62238092338859,41.034081418716134
0500000US20047,2605913,surgo,-99.31307059165162,37.887571556064344
0500000US36001,288697,surgo,-73.97445179869189,42.600739887557275
0500000US42057,544886,surgo,-78.11319499021582,39.92537919032729
0500000US42093,539035,surgo,-76.65935838741648,41.028243267132616
