cell,calendar_year,P_mm,Q_mm,Ep_mm,Es_mm,Er_mm,Dp_mm,latqcc_mm,mean_soil_water_mm,mean_soil_water_total_mm,mean_porosity_capacity_mm,mean_field_capacity_mm,mean_wilting_point_mm,ET_mm,Es_fraction
burned_legacy,1999,273.4949472220954,1.239458606426143,89.83911761792206,84.78342731469967,25.94493721542053,2.5630425621768955,64.44686619155118,139.43954195816127,139.43954195816127,275.9051059787162,160.0758131144192,76.73597383854681,200.56748214804227,0.4227177127951358
burned_legacy,2000,506.0183594993583,53.249905924915524,99.69891164451606,87.91568929735602,27.74012353332134,2.5200027646908145,243.10478996855431,148.96838961172574,148.96838961172574,275.9051059787162,160.0758131144192,76.7359738385468,215.35472447519342,0.4082366407869681
burned_legacy,2001,664.3468328145191,133.80950445961724,91.42419628513984,107.51717489181858,31.815913074024966,2.569423464067926,271.6984713602175,151.31570135890652,151.31570135890652,275.9051059787162,160.0758131144192,76.73597383854681,230.7572842509834,0.4659318783405226
burned_legacy,2002,366.12971508722654,38.37787475185769,78.79083453795393,70.40866688468611,23.793958190706643,2.56782504863967,131.00903627726325,143.9068611425167,143.9068611425167,275.9051059787162,160.0758131144192,76.73597383854681,172.99345961334666,0.4070019007773748
burned_legacy,2003,514.507518666262,101.54062558832442,114.1347935683466,95.16957933887959,26.367078686338104,2.569423464067926,183.92756955995475,148.1765909795086,148.1765909795086,275.9051059787162,160.0758131144192,76.73597383854681,235.6714515935643,0.4038231134715787
burned_legacy,2004,855.8631514398112,271.1325742901162,92.38235682600906,94.58926124855161,28.062077310574793,2.576421971702464,280.04466683725275,151.5897441046432,151.5897441046432,275.9051059787162,160.0758131144192,76.7359738385468,215.03369538513545,0.43988111295365967
burned_legacy,2005,1252.4413274958217,558.717479401444,114.40806183706513,122.6122083845234,34.33524675414797,2.569421468138891,509.7850310045947,156.81451821859798,156.81451821859798,275.9051059787162,160.0758131144192,76.73597383854681,271.3555169757365,0.45185080351797996
burned_legacy,2006,547.5628714794586,80.32116480125728,114.87188448329479,107.86270441524779,31.912344157690015,2.569423464067926,240.4338501868262,149.43069964381235,149.43069964381235,275.9051059787162,160.0758131144192,76.73597383854681,254.64693305623263,0.42357747301605597
burned_legacy,2007,299.03507302116964,0.9511667749879057,82.30733878634517,81.98793204751652,28.072577244955493,2.560724114494804,65.59530212051402,139.6740808164789,139.6740808164789,275.9051059787162,160.0758131144192,76.73597383854681,192.3678480788172,0.4262039257928608
burned_legacy,2008,655.4849392612675,149.46182924128166,80.26249059724836,88.37417136104162,26.679737199944405,2.576462980407838,311.8445950289341,150.93713859405503,150.93713859405503,275.9051059787162,160.0758131144192,76.7359738385468,195.3163991582344,0.45246672446303815
burned_legacy,2009,462.51021633389104,52.089640574104486,92.40144339975731,78.57035513793491,16.649993439295827,2.569423464067926,222.3321599904821,148.94973315923605,148.94973315923605,275.9051059787162,160.0758131144192,76.73597383854681,187.62179197698805,0.41876987907445007
burned_legacy,2010,895.4966575830574,183.84788095135374,112.52982144676864,118.46064239745765,36.50021808384111,2.569423464067926,389.35905678905203,155.4968600599677,155.4968600599677,275.9051059787162,160.0758131144192,76.73597383854681,267.4906819280674,0.44285894949160753
burned_legacy,2011,401.81862488138967,29.885232462453065,120.04116814424067,110.48573761857193,24.397042053416143,2.569423464067926,189.61747753543818,150.02690831781888,150.02690831781888,275.9051059787162,160.0758131144192,76.73597383854681,254.92394781622875,0.43340666330108624
burned_legacy,2012,358.0194374340954,3.6032830867477212,96.56133986293267,94.80177331984189,25.909369026398057,2.558532491429737,95.60451926190693,141.8079574463098,141.8079574463098,275.9051059787162,160.0758131144192,76.7359738385468,217.2724822091726,0.4363266454910489
burned_legacy,2013,152.12396281750813,1.3109314542333155,79.61563480090915,51.07798923614713,13.228922540414395,2.569423464067926,46.86277321464867,140.0540592289948,140.0540592289948,275.9051059787162,160.0758131144192,76.73597383854681,143.92254657747068,0.3548991485406552
burned_legacy,2014,336.08563215387085,45.65017154782036,56.65967528400736,47.96810152241572,14.042470671738258,2.5624682420657314,138.35497360106362,141.8092376678676,141.8092376678676,275.9051059787162,160.0758131144192,76.73597383854681,118.67024747816134,0.40421337733574036
burned_legacy,2015,231.98197879062124,2.2194512328354503,110.28700004378699,74.37697879057009,20.615182336823075,2.5693338007908197,54.94344293923219,141.37897508567886,141.37897508567886,275.9051059787162,160.0758131144192,76.73597383854681,205.27916117118014,0.3623211356000618
burned_legacy,2016,438.2347784099771,19.287442031848915,87.59137194177627,83.36362237709083,24.05229661089322,2.576373071477918,160.11926276307105,145.8967570099849,145.8967570099849,275.9051059787162,160.0758131144192,76.7359738385468,195.00729092976033,0.42748977220096646
burned_legacy,2017,495.5494506379299,123.15366126885428,54.33521033122411,59.531384414192466,26.477287483789627,2.5694214169611698,294.8701912604649,148.3210974565489,148.3210974565489,275.9051059787162,160.0758131144192,76.73597383854681,140.3438822292062,0.4241822548201087
burned_legacy,2018,406.9292874775795,13.485280329534802,82.62676329902074,80.17786987592513,20.835102724154364,2.569423464067926,179.47307891212688,146.53702844661163,146.53702844661163,275.9051059787162,160.0758131144192,76.73597383854681,183.63973589910023,0.43660414497643574
burned_legacy,2019,838.5322600915501,114.93763905809557,86.51693852343496,102.00486535378573,37.54017815121169,2.569423464067926,452.9325151062531,157.4723223269144,157.4723223269144,275.9051059787162,160.0758131144192,76.73597383854681,226.0619820284324,0.4512252101768988
burned_legacy,2020,347.8140726609146,16.055675032977668,80.71885519261505,64.45197044483103,19.764830467545345,2.576462980407838,192.2237316507653,146.94744635352765,146.94744635352765,275.9051059787162,160.0758131144192,76.7359738385468,164.93565610499144,0.3907703886890503
burned_legacy,2021,571.7963981700382,173.08011002174513,73.81425369091828,58.0108469877974,21.575635015299277,2.5689712592017466,168.00830974421086,145.23922597800376,145.23922597800376,275.9051059787162,160.0758131144192,76.73597383854681,153.40073569401494,0.37816537662185895
burned_legacy,2022,255.73876973227573,4.307707480188196,80.96324112227681,68.06470123445072,16.254725763883144,2.569423464067926,125.46199215317993,144.85223999937654,144.85223999937654,275.9051059787162,160.0758131144192,76.73597383854681,165.28266812061065,0.4118078562525522
burned_legacy,2023,1125.2993254638454,340.47888541478574,118.65594841366104,131.3094852671882,35.50050599899503,2.569423464067926,508.1239398770543,160.30289497467822,160.30289497467822,275.9051059787162,160.0758131144192,76.73597383854681,285.46593967984427,0.4599830207920931
burned_legacy,2024,777.2063735944386,253.62785053552605,87.2211631520874,106.6254263817811,23.438747848860086,2.576462980407838,362.607340831069,153.41133880050472,153.41133880050472,275.9051059787162,160.0758131144192,76.7359738385468,217.28533738272858,0.4907161599863041
burned_legacy,2025,960.59641575125,255.26405147536764,100.56150462533571,93.40484539742951,22.547425434154473,2.569423464067926,366.21219760761716,154.91423250639616,154.91423250639616,275.9051059787162,160.0758131144192,76.73597383854681,216.5137754569197,0.43140370722515303
undisturbed_legacy,1980,1091.2086700860334,359.93937111586587,349.9448037646937,2.8753773762329087,2.855225838194484,1.3594364668760566,455.3019456931444,115.68224421622061,115.68224421622061,276.61451444633303,160.07581311441916,76.7359738385468,355.6754069791211,0.00808427380643076
undisturbed_legacy,1981,533.9343723465844,34.649232056295006,360.5884315615945,2.5182346985923147,2.4882968182969702,1.1827485294914564,108.63244654902405,103.19745671273445,103.19745671273445,276.10568689592117,160.0758131144192,76.73597383854681,365.59496307848383,0.006888045386040273
undisturbed_legacy,1982,826.5774332970307,108.92655126732417,479.1511123542015,4.391011232252797,3.820601953417418,1.3737836403216328,165.26170613546523,115.79407990957274,115.79407990957274,276.00685299590424,160.0758131144192,76.73597383854681,487.3627255398717,0.009009739567975154
undisturbed_legacy,1983,1531.4009662976644,359.94020571461283,640.1633443519689,5.049024152120168,5.926492469397757,1.6293581963849402,504.86678248483963,133.35517321004576,133.35517321004576,275.9636879728724,160.0758131144192,76.73597383854681,651.1388609734869,0.007754143478046467
undisturbed_legacy,1984,344.3438589810073,2.1916831825581844,255.94840700948714,1.904269444861144,2.530857080473467,1.2523392747625435,88.65009905199653,101.76567830914477,101.76567830914477,275.95435413677967,160.07581311441916,76.7359738385468,260.38353353482177,0.007313325151594046
undisturbed_legacy,1985,380.0371198734407,21.445677090121308,338.18004387285146,2.861400340137676,2.151846139133402,1.386405931671299,68.3028312898472,104.39062074078291,104.39062074078291,275.9495144707381,160.0758131144192,76.73597383854681,343.1932903521225,0.008337576580246739
undisturbed_legacy,1986,703.0585535478142,115.49941766091206,413.9870734732582,2.7186912660167346,2.887346222279778,1.3500263434758337,211.83690607280462,107.76569528156634,107.76569528156634,275.94356738212014,160.0758131144192,76.73597383854681,419.5931109615547,0.00647935153126438
undisturbed_legacy,1987,457.66106862025913,25.2566065794782,291.35511875959253,2.5106768166155553,2.861114671738706,1.199297936123911,49.23123717355677,99.0424071642275,99.0424071642275,275.9429209067105,160.0758131144192,76.73597383854681,296.7269102479468,0.008461237352950625
undisturbed_legacy,1988,492.1575448062245,14.257445498700049,382.51192190728443,2.792578496875089,2.448213685095944,1.2620103813719388,69.73838811047565,103.44809293370379,103.44809293370379,275.9388002388315,160.07581311441916,76.7359738385468,387.75271408925545,0.007201957318169216
undisturbed_legacy,1989,211.12924710095118,3.7607495277128495,267.03164180128147,2.154609525033638,1.4020374947925625,1.2875967410916989,41.144725429785844,97.46238035737102,97.46238035737102,275.93581909001114,160.0758131144192,76.73597383854681,270.5882888211077,0.007962685799968606
undisturbed_legacy,1990,341.38724524669664,47.85379434436829,256.4426322950987,1.4375393789586137,2.0011901473632023,1.020544264688797,32.155773859688146,91.94016862315503,91.94016862315503,275.9348298379486,160.0758131144192,76.73597383854681,259.8813618214205,0.005531521648506791
undisturbed_legacy,1991,734.9963277910554,174.38524026844527,300.6525666765152,1.8529682112622532,2.2737783845342774,1.1735429740351573,159.77297289740648,99.33979058102224,99.33979058102224,275.9322203784513,160.0758131144192,76.73597383854681,304.77931327231175,0.006079704660291948
undisturbed_legacy,1992,1082.4512245039093,219.01789455656052,464.8995101971081,3.7033934476038257,3.6061132779989022,1.461703038662955,368.33391159993306,120.78339837973405,120.78339837973405,275.9310620482328,160.07581311441916,76.7359738385468,472.2090169227109,0.007842699556518593
undisturbed_legacy,1993,1121.8587115172484,336.75929188367525,400.26498250085655,3.078760236705034,2.873196018342108,1.4281677170270366,480.1895011292967,116.53186251884388,116.53186251884388,275.92705099253817,160.0758131144192,76.73597383854681,406.2169387559037,0.007579103535500437
undisturbed_legacy,1994,357.68054556892815,0.290892782158673,326.32965177933715,2.290382327683667,2.8893554445464136,0.9923548878751167,14.221779191821705,91.64928670321963,91.64928670321963,275.9258038810964,160.0758131144192,76.73597383854681,331.50938955156727,0.006908951600984416
undisturbed_legacy,1995,1320.8220918100442,473.3709799464989,372.9126353322065,3.48810494203455,2.9149551964054705,1.4014743181070004,447.1917467307746,116.43858951519405,116.43858951519405,275.92413869174885,160.0758131144192,76.73597383854681,379.3156954706465,0.00919578331106649
undisturbed_legacy,1996,804.8272825830508,139.16028231777935,415.49752857457713,3.6334429112461115,2.9261631901342087,1.3018970874501181,170.974721803029,111.63196156608822,111.63196156608822,275.923383856258,160.07581311441916,76.7359738385468,422.05713467595746,0.008608888732649332
undisturbed_legacy,1997,491.0863461984712,47.79674068322032,246.9661597718432,2.264441222691859,1.5287475437704314,1.341860123763109,230.0203134473882,108.96370896675889,108.96370896675889,275.9225744887061,160.0758131144192,76.73597383854681,250.7593485383055,0.00903033620039074
undisturbed_legacy,1998,936.0756209848521,141.26624874554682,527.9042354827759,4.309518528598898,4.255643020761758,1.5066326553550977,330.43993906582494,120.7910292854559,120.7910292854559,275.92080895564686,160.0758131144192,76.73597383854681,536.4693970321366,0.008033111585563083
undisturbed_legacy,1999,273.49494722209545,0.0594200295674461,253.6809302961669,2.1955962817834944,1.9272782027112656,0.9697191324087325,1.8972438247153702,87.74815417705695,87.74815417705695,275.91973971259085,160.0758131144192,76.73597383854681,257.80380478066166,0.008516539481065837
undisturbed_legacy,2000,506.0183594993583,37.63079370699851,324.9757656637364,2.1579237602520758,2.0341044392647865,1.1080195238479391,151.60642268169812,100.54534269512348,100.54534269512348,275.9192058543416,160.07581311441916,76.7359738385468,329.1677938632533,0.006555695303376325
undisturbed_legacy,2001,664.3468328145191,125.06144242301094,331.52326238785264,2.6564173418634924,2.2930371978842605,1.211747296600569,162.00276719640522,106.03912379997826,106.03912379997826,275.9190146917087,160.0758131144192,76.73597383854681,336.4727169276004,0.007894896698073382
undisturbed_legacy,2002,366.1297150872265,27.8015295659092,254.82278433821523,1.9563756483550812,1.8222604874413322,1.0246204048355891,35.366981642090956,94.5110187786709,94.5110187786709,275.91893258667346,160.0758131144192,76.73597383854681,258.60142047401166,0.007565216172320633
undisturbed_legacy,2003,514.507518666262,89.26140326919575,402.25276112637806,3.209471216415715,1.9478030254413614,1.1986162078792255,48.15254494600209,100.22801939055557,100.22801939055557,275.9189319897135,160.0758131144192,76.73597383854681,407.4100353682351,0.007877742170771158
undisturbed_legacy,2004,855.8631514398114,252.24303790359806,369.5525001373516,2.805335643196646,2.032237930826647,1.3362899552900322,133.3476187408757,105.91574190058228,105.91574190058228,275.91865734177696,160.07581311441916,76.7359738385468,374.3900737113749,0.007493082322901909
undisturbed_legacy,2005,1252.4413274958217,481.47217385885784,403.91243588865814,3.7540287005298363,2.762641939690324,1.424834362435982,471.0316288681163,115.83310115754992,115.83310115754992,275.9171419653539,160.0758131144192,76.73597383854681,410.42910652887826,0.009146594724430681
undisturbed_legacy,2006,547.5628714794586,74.14486358897398,403.74824034841964,2.8746065932314075,2.706957345331524,1.1415653098477314,94.22077925779357,101.87602127374915,101.87602127374915,275.91703122351043,160.0758131144192,76.73597383854681,409.3298042869826,0.007022715089703095
undisturbed_legacy,2007,299.0350730211695,0.07036528275180484,218.27623781085393,1.5952358453800763,2.2779346770889597,0.970354432734119,9.629577712517898,88.99682634405569,88.99682634405569,275.91700236469734,160.0758131144192,76.73597383854681,222.14940833332295,0.007180914220516459
undisturbed_legacy,2008,655.4849392612676,126.71929414305912,296.7727802735876,2.7317643542713252,2.048641296172808,1.3174353652172885,227.54071693901957,108.25402468545423,108.25402468545423,275.91700236469734,160.07581311441916,76.7359738385468,301.55318592403177,0.009058980245559468
undisturbed_legacy,2009,462.51021633389104,34.89974182461637,331.7779471749376,2.4962244514614276,1.176901987238755,1.1763090167190116,92.43396436808267,102.74728337150451,102.74728337150451,275.91700236469734,160.0758131144192,76.73597383854681,335.4510736136378,0.007441396518934686
undisturbed_legacy,2010,895.4966575830573,159.79515724764855,404.1238305047137,3.458726685014875,2.6981698910958647,1.3229177371004708,261.2954198805215,111.43195073144298,111.43195073144298,275.91700236469734,160.0758131144192,76.73597383854681,410.2807270808244,0.008430146620885542
undisturbed_legacy,2011,401.81862488138967,22.87856097218675,431.7709535320071,3.4178617832358182,2.0469782720096164,1.207565490798505,62.09137937025452,102.33649429071181,102.33649429071181,275.91700236469734,160.0758131144192,76.73597383854681,437.23579358725254,0.0078169761793616
undisturbed_legacy,2012,358.0194374340954,0.16684281418904542,266.58117636296976,2.328066252336471,1.979040581509245,0.9575431045148511,12.5067137975869,90.48747160381191,90.48747160381191,275.91700236469734,160.07581311441916,76.7359738385468,270.8882831968155,0.008594193240336646
undisturbed_legacy,2013,152.12396281750813,0.14413516109330934,222.6263831766235,1.4970018322436118,1.0121544238984617,0.7856910799655928,4.316515460716688,90.25208312916244,90.25208312916244,275.91700236469734,160.0758131144192,76.73597383854681,225.13553943276557,0.006649335933435228
undisturbed_legacy,2014,336.08563215387096,40.50212178268261,159.02368897283952,1.2823283008930362,0.9663746975417117,0.9009082245206591,56.740056221577234,92.49987287186713,92.49987287186713,275.91695986424156,160.0758131144192,76.73597383854681,161.27239197127426,0.00795131941195145
undisturbed_legacy,2015,231.9819787906213,0.11335558059492869,292.85017710877935,2.186784313538436,1.7636492557237429,1.1591093249600795,8.162894410515573,92.22455844388408,92.22455844388408,275.9166423833796,160.0758131144192,76.73597383854681,296.80061067804155,0.007367856516678733
undisturbed_legacy,2016,438.23477840997714,16.96815896869768,293.18264645863286,2.2918196465864806,1.7471732416584054,0.9679495154296189,34.289744376547674,96.97349318342891,96.97349318342891,275.91632080351326,160.07581311441916,76.7359738385468,297.22163934687774,0.007710810194111648
undisturbed_legacy,2017,495.54945063792997,112.04953243081155,208.06116893796397,1.7021536089301652,1.7327434853120673,1.314190020916776,260.8216405669299,106.11993224495362,106.11993224495362,275.9151788531493,160.0758131144192,76.73597383854681,211.4960660322062,0.008048157305540447
undisturbed_legacy,2018,406.9292874775796,8.821428872251033,291.9243060240577,2.2925779472643106,1.4636716456473309,1.0981474093983141,49.99351899766275,99.0234451050043,99.0234451050043,275.9148618555289,160.0758131144192,76.73597383854681,295.68055561696934,0.007753563444442938
undisturbed_legacy,2019,838.5322600915499,89.42829726897918,317.71363930839186,2.8869659391155262,2.6444581100728928,1.4194740470080358,365.9933015871235,118.88333677047248,118.88333677047248,275.9139393804377,160.0758131144192,76.73597383854681,323.24506335758025,0.008931198853056902
undisturbed_legacy,2020,347.8140726609146,9.098455761559539,305.13955025955664,2.1105242650503233,1.6117016498200223,1.3226505280944914,91.58447000489244,101.26997760386271,101.26997760386271,275.91346164114833,160.07581311441916,76.7359738385468,308.861776174427,0.0068332322995462635
undisturbed_legacy,2021,571.7963981700382,134.14195503750489,217.53030649896402,1.4415678389507438,1.481398431156919,1.014759756299231,96.53001886224158,94.39393888324729,94.39393888324729,275.9133242632206,160.0758131144192,76.73597383854681,220.45327276907167,0.006539108359987058
undisturbed_legacy,2022,255.73876973227573,1.221196049514437,259.99221396070806,2.07865285301362,1.1128340152262308,1.1920516323034316,70.1738783616054,98.40055437106784,98.40055437106784,275.913091502112,160.0758131144192,76.73597383854681,263.1837008289479,0.007898106328266156
undisturbed_legacy,2023,1125.2993254638452,291.4320532433514,423.80211705955827,3.8026941876459013,2.412296753785883,1.4641316338138175,404.84506128599423,120.78543963475337,120.78543963475337,275.91273308924224,160.0758131144192,76.73597383854681,430.01710800099005,0.008843123022066243
undisturbed_legacy,2024,777.2063735944386,234.87350845631613,339.6526682340876,3.6932146114469866,1.4344977980790465,1.3978514311052743,278.6029284920028,113.77330502687988,113.77330502687988,275.91251542247244,160.07581311441916,76.7359738385468,344.7803806436137,0.010711788775662735
undisturbed_legacy,2025,960.59641575125,220.44187220295697,364.2513209310322,3.2944427498764632,1.3125940364278668,1.3833185351042074,203.73972472609822,110.74973834427006,110.74973834427006,275.9123404878584,160.0758131144192,76.73597383854681,368.8583577173365,0.008931457511940289
