event_date,burned_precip,burned_runoff,burned_eff_int,burned_peak_ro,burned_eff_dur,burned_keff,burned_sm,burned_pre_event_soil_water_mm,burned_prior30_ep_mm,burned_prior30_es_mm,burned_prior30_er_mm,burned_ksat35_precip,burned_ksat35_runoff,burned_ksat35_eff_int,burned_ksat35_peak_ro,burned_ksat35_eff_dur,burned_ksat35_keff,burned_ksat35_sm,burned_ksat35_pre_event_soil_water_mm,burned_ksat35_prior30_ep_mm,burned_ksat35_prior30_es_mm,burned_ksat35_prior30_er_mm,undisturbed_precip,undisturbed_runoff,undisturbed_eff_int,undisturbed_peak_ro,undisturbed_eff_dur,undisturbed_keff,undisturbed_sm,undisturbed_pre_event_soil_water_mm,undisturbed_prior30_ep_mm,undisturbed_prior30_es_mm,undisturbed_prior30_er_mm,undisturbed_minus_burned_peak_ro,undisturbed_minus_burned_ksat35_peak_ro,burned_ksat35_minus_burned_peak_ro
2020-03-12,61.800000,7.394000,44.001000,1.643000,4.500000,20.000000,208.173000,156.380000,8.460000,6.960000,0.000000,61.800000,7.016000,0.000000,1.559000,4.500000,35.000000,208.173000,156.380000,8.460000,6.960000,0.000000,61.800000,8.590000,0.000000,1.909000,4.500000,35.000000,138.262000,87.620000,30.010000,4.880000,0.000000,0.266000,0.350000,-0.084000
2020-04-07,14.400000,1.496000,48.000000,2.297000,0.651000,20.000000,207.976000,201.730000,7.600000,48.370000,0.000000,14.400000,0.002000,48.000000,0.131000,0.014000,35.000000,209.459000,201.730000,7.600000,48.370000,0.000000,14.400000,0.002000,48.000000,0.131000,0.015000,35.000000,196.639000,186.240000,54.370000,21.630000,0.000000,-2.166000,0.000000,-2.166000
2020-12-28,33.300000,0.054000,54.576000,0.786000,0.068000,20.000000,186.880000,154.400000,0.610000,1.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.400000,0.610000,1.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.000000,0.930000,0.600000,0.000000,-0.786000,0.000000,-0.786000
2021-01-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.780000,5.340000,22.230000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.780000,5.340000,22.230000,0.000000,48.200000,0.238000,0.000000,0.131000,1.824000,35.000000,142.156000,96.030000,39.380000,10.990000,0.000000,0.131000,0.131000,0.000000
2021-12-14,50.800000,11.111000,40.573000,34.117000,0.326000,20.000000,213.129000,176.690000,5.780000,4.380000,0.000000,50.800000,10.452000,0.000000,2.986000,3.500000,35.000000,213.163000,176.690000,5.780000,4.380000,0.000000,50.800000,11.256000,0.000000,3.216000,3.500000,35.000000,142.205000,105.780000,1.840000,2.850000,0.000000,-30.901000,0.230000,-31.131000
2021-12-23,68.900000,21.413000,65.639000,53.913000,0.397000,20.000000,222.605000,179.210000,5.120000,17.950000,0.000000,68.900000,19.300000,80.924000,47.280000,0.408000,35.000000,223.879000,179.220000,5.120000,17.950000,0.000000,68.900000,26.380000,82.366000,61.098000,0.432000,35.000000,182.848000,142.300000,11.620000,7.770000,0.000000,7.185000,13.818000,-6.633000
2021-12-25,20.200000,0.021000,27.501000,0.229000,0.090000,20.000000,238.778000,228.810000,4.810000,19.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.310000,4.810000,19.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,193.370000,12.670000,8.280000,0.000000,-0.229000,0.000000,-0.229000
2021-12-29,105.000000,62.749000,47.076000,58.936000,1.065000,20.000000,249.681000,220.150000,4.300000,23.500000,0.000000,105.000000,60.371000,60.819000,116.561000,0.518000,35.000000,249.681000,219.500000,4.300000,23.500000,0.000000,105.000000,54.698000,57.740000,96.647000,0.566000,35.000000,248.786000,209.460000,15.740000,9.750000,0.000000,37.711000,-19.914000,57.625000
2021-12-30,76.200000,62.580000,68.643000,130.500000,0.480000,20.000000,249.712000,249.680000,4.170000,24.370000,0.000000,76.200000,60.283000,72.733000,132.646000,0.454000,32.400000,249.712000,249.680000,4.170000,24.370000,0.000000,76.200000,59.748000,74.450000,109.709000,0.545000,32.400000,249.362000,248.790000,16.380000,10.060000,0.000000,-20.791000,-22.937000,2.146000
2022-12-31,42.600000,0.320000,51.542000,2.848000,0.112000,20.000000,199.669000,158.960000,3.940000,26.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.960000,3.940000,26.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.470000,29.090000,12.700000,0.000000,-2.848000,0.000000,-2.848000
2023-01-04,71.400000,23.172000,0.000000,4.543000,5.100000,20.000000,232.425000,190.570000,4.000000,27.210000,0.000000,71.400000,22.448000,0.000000,4.402000,5.100000,35.000000,232.637000,190.790000,4.000000,27.210000,0.000000,71.400000,29.458000,0.000000,5.776000,5.100000,35.000000,197.332000,157.750000,29.750000,12.980000,0.000000,1.233000,1.374000,-0.141000
2023-01-05,39.100000,13.070000,30.205000,26.971000,0.485000,20.000000,247.582000,232.430000,3.930000,26.980000,0.000000,39.100000,11.627000,34.386000,3.060000,3.800000,35.000000,248.028000,232.640000,3.930000,26.980000,0.000000,39.100000,19.722000,0.000000,5.190000,3.800000,35.000000,212.498000,197.330000,29.260000,12.740000,0.000000,-21.781000,2.130000,-23.911000
2023-01-09,120.100000,76.871000,36.435000,54.748000,1.404000,20.000000,249.660000,219.450000,3.990000,31.050000,0.000000,120.100000,74.365000,0.000000,7.436000,10.000000,35.000000,249.660000,218.480000,3.990000,31.050000,0.000000,120.100000,71.067000,0.000000,7.107000,10.000000,35.000000,242.687000,203.710000,29.820000,13.530000,0.000000,-47.641000,-0.329000,-47.312000
2023-01-14,56.600000,7.861000,0.000000,2.016000,3.900000,20.000000,249.680000,212.100000,4.060000,31.650000,0.000000,56.600000,5.282000,0.000000,1.354000,3.900000,35.000000,249.680000,209.540000,4.060000,31.650000,0.000000,56.600000,5.351000,0.000000,1.372000,3.900000,35.000000,248.339000,207.140000,30.470000,13.770000,0.000000,-0.644000,0.018000,-0.662000
2023-01-15,23.500000,9.511000,25.963000,41.333000,0.230000,20.000000,249.531000,249.680000,4.020000,31.340000,0.000000,23.500000,7.307000,0.000000,3.479000,2.100000,32.400000,249.439000,249.680000,4.020000,31.340000,0.000000,23.500000,6.541000,0.000000,3.115000,2.100000,32.400000,248.988000,248.340000,30.260000,13.660000,0.000000,-38.218000,-0.364000,-37.854000
2023-02-26,135.300000,69.631000,42.083000,57.983000,1.201000,20.000000,212.545000,150.560000,5.790000,23.220000,0.000000,135.300000,68.591000,0.000000,10.087000,6.800000,35.000000,212.769000,150.560000,5.790000,23.220000,0.000000,135.300000,62.472000,0.000000,9.187000,6.800000,35.000000,201.807000,132.820000,45.320000,13.000000,0.000000,-48.796000,-0.900000,-47.896000
2023-03-14,84.500000,32.291000,63.256000,57.982000,0.557000,20.000000,228.715000,182.060000,5.750000,29.720000,0.000000,84.500000,30.254000,74.901000,67.044000,0.451000,35.000000,229.857000,182.070000,5.750000,29.720000,0.000000,84.500000,33.537000,74.901000,74.318000,0.451000,35.000000,227.997000,183.150000,44.780000,14.070000,0.000000,16.336000,7.274000,9.062000
2023-08-20,145.300000,74.678000,96.071000,97.142000,0.769000,20.000000,206.315000,138.330000,0.000000,0.000000,0.000000,145.300000,71.744000,112.021000,92.187000,0.778000,35.000000,208.337000,138.330000,0.000000,0.000000,0.000000,145.300000,73.162000,111.734000,94.455000,0.775000,35.000000,141.195000,72.330000,0.000000,0.000000,0.000000,-2.687000,2.268000,-4.955000
2023-12-20,29.800000,1.508000,66.723000,2.330000,0.647000,20.000000,188.900000,161.290000,5.480000,4.830000,0.000000,29.800000,0.013000,75.655000,0.131000,0.097000,35.000000,190.391000,161.300000,5.480000,4.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.480000,11.480000,4.640000,0.000000,-2.330000,-0.131000,-2.199000
2023-12-21,44.400000,13.219000,41.124000,31.579000,0.419000,20.000000,217.523000,188.900000,5.330000,3.950000,0.000000,44.400000,12.568000,50.597000,39.212000,0.321000,35.000000,218.522000,190.390000,5.330000,3.950000,0.000000,44.400000,13.991000,53.673000,45.100000,0.310000,35.000000,147.699000,119.750000,10.680000,4.090000,0.000000,13.521000,5.888000,7.633000
2024-02-04,179.700000,127.350000,47.918000,56.597000,2.250000,20.000000,241.576000,197.490000,4.780000,32.380000,0.000000,179.700000,125.227000,59.475000,103.616000,1.209000,35.000000,242.516000,197.490000,4.780000,32.370000,0.000000,179.700000,127.919000,59.475000,105.843000,1.209000,35.000000,240.373000,197.740000,36.990000,16.050000,0.000000,49.246000,2.227000,47.019000
2024-02-05,41.200000,20.567000,27.240000,32.133000,0.640000,20.000000,249.701000,241.580000,4.690000,31.440000,0.000000,41.200000,19.460000,0.000000,4.325000,4.500000,35.000000,249.701000,242.520000,4.690000,31.430000,0.000000,41.200000,18.290000,0.000000,4.064000,4.500000,35.000000,249.295000,240.370000,36.280000,15.710000,0.000000,-28.069000,-0.261000,-27.808000
2024-02-06,36.600000,22.631000,0.000000,3.592000,6.300000,20.000000,249.676000,249.700000,4.570000,30.310000,0.000000,36.600000,20.335000,0.000000,3.228000,6.300000,32.400000,249.676000,249.700000,4.570000,30.300000,0.000000,36.600000,20.528000,0.000000,3.258000,6.300000,32.400000,249.094000,249.290000,35.380000,15.270000,0.000000,-0.334000,0.030000,-0.364000
2024-02-07,14.900000,1.261000,24.994000,0.268000,4.700000,20.000000,248.927000,249.680000,4.500000,29.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.680000,4.500000,29.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.090000,34.800000,14.990000,0.000000,-0.268000,0.000000,-0.268000
2024-02-19,78.800000,36.209000,36.730000,41.116000,0.881000,20.000000,229.415000,192.220000,4.650000,43.440000,0.000000,78.800000,35.144000,0.000000,6.166000,5.700000,35.000000,229.141000,191.700000,4.650000,43.320000,0.000000,78.800000,39.732000,0.000000,6.971000,5.700000,35.000000,224.930000,191.440000,35.930000,17.080000,0.000000,-34.145000,0.805000,-34.950000
2024-02-20,55.800000,30.120000,32.570000,39.810000,0.757000,20.000000,245.366000,229.420000,4.640000,43.320000,0.000000,55.800000,28.833000,41.661000,107.635000,0.268000,35.000000,245.310000,229.140000,4.640000,43.200000,0.000000,55.800000,30.339000,41.661000,113.255000,0.268000,35.000000,240.737000,224.930000,35.850000,17.040000,0.000000,73.445000,5.620000,67.825000
