"Lithic bedrock"||102|102|102|||||||"3027572"|"715694"
"Paralithic bedrock"||51|77|102|||||||"3027574"|"707903"
"Paralithic bedrock"||102|127|152|||||||"3027575"|"692320"
"Lithic bedrock"||51|77|102|||||||"3027578"|"692321"
"Lithic bedrock"||102|127|152|||||||"3027585"|"700115"
"Undefined"||51|77|102||||1|5|8|"3027585"|"707907"
"Lithic bedrock"||102|127|152|||||||"3027586"|"700116"
"Undefined"||51|77|102||||1|5|8|"3027586"|"707908"
"Paralithic bedrock"||51|77|102|||||||"3027590"|"692327"
"Lithic bedrock"||0|0|0|||||||"3027591"|"715703"
"Undefined"||102|127|152||||1|5|8|"3027599"|"700122"
"Lithic bedrock"||51|77|102|||||||"3027600"|"715706"
"Lithic bedrock"||10|18|25|||||||"3027601"|"700123"
"Paralithic bedrock"||51|77|102|||||||"3027609"|"715708"
"Lithic bedrock"||0|0|0|||||||"3027618"|"707920"
"Lithic bedrock"||51|77|102|||||||"3027620"|"715713"
"Lithic bedrock"||51|77|102|||||||"3027621"|"707922"
"Lithic bedrock"||0|0|0|||||||"3027622"|"692339"
"Paralithic bedrock"||25|38|51|||||||"3027623"|"707923"
"Undefined"||51|77|102||||1|5|8|"3027625"|"700132"
"Undefined"||51|77|102||||1|5|8|"3027626"|"707924"
"Undefined"||25|38|51||||1|5|8|"3027630"|"692343"
"Lithic bedrock"||51|77|102|||||||"3027630"|"715718"
"Lithic bedrock"||0|0|0|||||||"3027632"|"700136"
"Lithic bedrock"||102|127|152|||||||"3027641"|"715721"
"Lithic bedrock"||30|41|51|||||||"3027644"|"692347"
"Undefined"||102|121|140||||1|5|8|"3027645"|"715723"
"Undefined"||51|77|102||||1|5|8|"3027648"|"692349"
"Undefined"||51|77|102||||1|5|8|"3027653"|"700142"
"Lithic bedrock"||51|51|51|||||||"3027661"|"692353"
"Undefined"||51|51|51||||1|5|8|"3027661"|"700145"
"Paralithic bedrock"||51|77|102|||||||"3027663"|"692354"
"Lithic bedrock"||102|127|152|||||||"3027664"|"692355"
"Lithic bedrock"||102|127|152|||||||"3027671"|"715731"
"Lithic bedrock"||0|0|0|||||||"3027677"|"707941"
"Lithic bedrock"||51|77|102|||||||"3027678"|"707942"
"Undefined"||51|77|102||||1|5|8|"3027679"|"707943"
"Paralithic bedrock"||51|51|51|||||||"3027680"|"692360"
"Undefined"||102|102|102||||1|5|8|"3027680"|"700152"
"Paralithic bedrock"||102|127|152|||||||"3027684"|"715737"
"Undefined"||36|44|51||||1|5|8|"3027685"|"700154"
"Undefined"||51|77|102||||1|5|8|"3027687"|"715738"
"Undefined"||51|77|102||||1|5|8|"3027688"|"707947"
"Undefined"||51|77|102||||1|5|8|"3027690"|"707948"
"Lithic bedrock"||30|66|102|||||||"3027694"|"700157"
"Lithic bedrock"||0|0|0|||||||"3027695"|"715741"
"Lithic bedrock"||0|0|0|||||||"3027699"|"700158"
"Undefined"||25|38|51||||10|26|43|"3027700"|"692367"
"Lithic bedrock"||51|77|102|||||||"3027701"|"715743"
"Lithic bedrock"||51|77|102|||||||"3027702"|"715744"
"Lithic bedrock"||102|102|102|||||||"3027704"|"715745"
"Lithic bedrock"||0|0|0|||||||"3027705"|"707954"
"Lithic bedrock"||127|140|152|||||||"3027708"|"692372"
"Undefined"||102|127|152||||10|26|43|"3027708"|"700164"
"Lithic bedrock"||15|20|25|||||||"3027710"|"707957"
"Lithic bedrock"||51|77|102|||||||"3027712"|"707958"
"Lithic bedrock"||0|0|0|||||||"3027713"|"715750"
"Lithic bedrock"||51|51|51|||||||"3027715"|"692376"
"Lithic bedrock"||51|77|102|||||||"3027716"|"692377"
"Lithic bedrock"||13|22|30|||||||"3027717"|"715753"
"Lithic bedrock"||51|77|102|||||||"3027718"|"715754"
"Lithic bedrock"||30|41|51|||||||"3027720"|"700172"
||15|15|15|||||||"3027722"|"715756"
"Lithic bedrock"||76|76|76|||||||"3027728"|"700174"
"Undefined"||51|77|102||||10|26|43|"3027728"|"707966"
"Lithic bedrock"||51|77|102|||||||"3027734"|"707967"
"Lithic bedrock"||0|0|0|||||||"3027740"|"707970"
"Undefined"||51|77|102||||1|5|8|"3027742"|"700179"
"Lithic bedrock"||0|0|0|||||||"3027743"|"707971"
"Lithic bedrock"||64|108|152|||||||"3027744"|"700180"
"Lithic bedrock"|"Indurated"|51|77|102|||||||"3028531"|"700445"
"Lithic bedrock"||51|77|102|||||||"3031341"|"709175"
"Lithic bedrock"||102|127|152|||||||"3031342"|"701384"
"Lithic bedrock"||102|127|152|||||||"3031343"|"693593"
"Lithic bedrock"||25|38|51|||||||"3031344"|"693594"
"Lithic bedrock"||30|41|51|||||||"3031346"|"701387"
"Lithic bedrock"||102|127|152|||||||"3031354"|"716973"
"Lithic bedrock"||51|77|102|||||||"3033996"|"717622"
"Lithic bedrock"||30|41|51|||||||"3033997"|"709831"
"Lithic bedrock"||0|0|0|||||||"3033998"|"709832"
"Lithic bedrock"||25|38|51|||||||"3034000"|"709834"
"Lithic bedrock"||51|77|102|||||||"3034003"|"717627"
"Lithic bedrock"||102|102|102|||||||"3034006"|"709836"
"Lithic bedrock"||51|77|102|||||||"3034009"|"717628"
"Lithic bedrock"||25|38|51|||||||"3034014"|"694254"
"Lithic bedrock"||51|77|102|||||||"3034015"|"709838"
"Lithic bedrock"||25|38|51|||||||"3034016"|"694255"
"Paralithic bedrock"||102|102|102|||||||"3034017"|"702047"
"Lithic bedrock"||25|38|51|||||||"3034020"|"702048"
"Lithic bedrock"||51|77|102|||||||"3034023"|"694257"
"Undefined"||51|77|102||||10|26|43|"3034025"|"694258"
"Undefined"||51|77|102||||10|26|43|"3034028"|"702050"
"Lithic bedrock"||51|77|102|||||||"3034030"|"709842"
"Lithic bedrock"||76|89|102|||||||"3034032"|"709843"
"Lithic bedrock"||102|127|152|||||||"3034033"|"702052"
"Lithic bedrock"||25|38|51|||||||"3034034"|"694261"
"Lithic bedrock"||102|127|152|||||||"3034037"|"702054"
"Lithic bedrock"||25|38|51|||||||"3034045"|"717640"
"Lithic bedrock"||51|77|102|||||||"3034047"|"702058"
"Lithic bedrock"||51|77|102|||||||"3034048"|"694267"
"Undefined"||102|127|152||||10|26|43|"3034049"|"709851"
"Lithic bedrock"||25|38|51|||||||"3034050"|"694268"
"Undefined"||51|77|102||||10|26|43|"3034051"|"709852"
"Undefined"||51|77|102||||10|26|43|"3034053"|"694270"
"Lithic bedrock"||76|76|76|||||||"3034053"|"717645"
"Lithic bedrock"||25|38|51|||||||"3034054"|"702062"
"Lithic bedrock"||10|18|25|||||||"3034055"|"717646"
"Paralithic bedrock"||51|77|102|||||||"3034057"|"709855"
"Paralithic bedrock"||51|77|102|||||||"3034059"|"709856"
"Lithic bedrock"||51|77|102|||||||"3034060"|"702065"
"Undefined"||51|77|102||||1|5|8|"3034063"|"709858"
"Lithic bedrock"||102|127|152|||||||"3034066"|"694275"
"Undefined"||51|77|102||||1|5|8|"3034066"|"702067"
"Lithic bedrock"||51|77|102|||||||"3034068"|"702068"
"Lithic bedrock"||51|77|102|||||||"3034070"|"709860"
"Lithic bedrock"||0|0|0|||||||"3034075"|"717653"
"Lithic bedrock"||51|77|102|||||||"3034079"|"709863"
"Lithic bedrock"||0|0|0|||||||"3034080"|"717655"
"Lithic bedrock"||0|0|0|||||||"3034082"|"694280"
"Lithic bedrock"||51|77|102|||||||"3034083"|"702072"
"Lithic bedrock"||51|77|102|||||||"3034085"|"709864"
"Lithic bedrock"||25|38|51|||||||"3034086"|"694281"
"Lithic bedrock"||51|77|102|||||||"3034088"|"717657"
"Paralithic bedrock"||102|127|152|||||||"3034090"|"702074"
"Lithic bedrock"||0|0|0|||||||"3034091"|"717658"
"Lithic bedrock"||51|77|102|||||||"3034092"|"702075"
"Lithic bedrock"||20|29|38|||||||"3034095"|"709867"
"Lithic bedrock"||0|0|0|||||||"3034096"|"702076"
"Lithic bedrock"||51|77|102|||||||"3034097"|"694285"
"Lithic bedrock"||51|77|102|||||||"3034098"|"717661"
"Paralithic bedrock"||51|77|102|||||||"3034100"|"709870"
"Lithic bedrock"||51|51|51|||||||"3034106"|"709871"
"Undefined"||51|51|51||||1|5|8|"3034106"|"717663"
"Paralithic bedrock"||51|77|102|||||||"3034107"|"709872"
"Undefined"||51|64|76||||1|5|8|"3034108"|"717664"
"Paralithic bedrock"||51|77|102|||||||"3034109"|"717665"
"Lithic bedrock"||51|77|102|||||||"3034117"|"709875"
"Lithic bedrock"||25|38|51|||||||"3034119"|"709876"
"Undefined"||51|77|102||||1|5|8|"3034126"|"717670"
"Undefined"||51|77|102||||1|5|8|"3034128"|"702087"
"Undefined"||51|77|102||||1|5|8|"3034130"|"717671"
"Lithic bedrock"||51|77|102|||||||"3034140"|"717675"
"Lithic bedrock"||102|127|152|||||||"3034149"|"702094"
"Undefined"||51|77|102||||1|5|8|"3034155"|"694304"
"Paralithic bedrock"||102|127|152|||||||"3034157"|"702097"
"Undefined"||51|77|102||||1|5|8|"3034160"|"717681"
"Undefined"||36|44|51||||1|5|8|"3034162"|"709891"
"Undefined"||51|77|102||||1|5|8|"3034163"|"717683"
"Undefined"||36|44|51||||1|5|8|"3034167"|"694309"
"Undefined"||51|77|102||||10|26|43|"3034168"|"709893"
"Lithic bedrock"||25|89|152|||||||"3034171"|"702102"
"Lithic bedrock"||0|0|0|||||||"3034176"|"702103"
"Lithic bedrock"||10|18|25|||||||"3034180"|"694313"
"Lithic bedrock"||10|18|25|||||||"3034181"|"694314"
"Lithic bedrock"||51|77|102|||||||"3034182"|"717690"
"Lithic bedrock"||102|102|102|||||||"3034183"|"709899"
"Lithic bedrock"||127|140|152|||||||"3034185"|"709900"
"Undefined"||102|127|152||||10|26|43|"3034185"|"717692"
"Lithic bedrock"||102|127|152|||||||"3034191"|"702111"
"Lithic bedrock"||102|102|102|||||||"3034192"|"717695"
"Undefined"||25|38|51||||10|26|43|"3034193"|"694321"
"Lithic bedrock"||13|22|30|||||||"3034194"|"717697"
"Lithic bedrock"||13|22|30|||||||"3034196"|"709907"
"Lithic bedrock"||13|22|30|||||||"3034197"|"709908"
"Undefined"||51|77|102||||1|5|8|"3034199"|"694325"
"Undefined"||51|77|102||||1|5|8|"3034201"|"709909"
"Paralithic bedrock"||51|77|102|||||||"3034202"|"694326"
"Lithic bedrock"||102|117|132|||||||"3034204"|"717702"
"Undefined"||51|77|102||||10|26|43|"3034206"|"702119"
||10|81|152|||||||"3034211"|"694329"
"Lithic bedrock"||102|127|152|||||||"3034214"|"694330"
"Paralithic bedrock"||51|77|102|||||||"3034215"|"717706"
"Lithic bedrock"||51|77|102|||||||"3034216"|"694331"
"Lithic bedrock"||64|108|152|||||||"3034220"|"702124"
"Lithic bedrock"||51|102|152|||||||"3034221"|"702125"
"Lithic bedrock"||0|0|0|||||||"3037818"|"718926"
"Lithic bedrock"||102|127|152|||||||"3037819"|"711135"
"Lithic bedrock"||51|77|102|||||||"3037820"|"703344"
"Lithic bedrock"||102|127|152|||||||"3037821"|"718928"
"Lithic bedrock"|"Indurated"|0|0|0|||||||"3037822"|"711137"
"Lithic bedrock"||0|0|0|||||||"3040471"|"711783"
"Lithic bedrock"||51|70|89|||||||"3040473"|"711784"
"Lithic bedrock"||76|89|102|||||||"3040474"|"711785"
"Undefined"||25|38|51||||1|5|8|"3040475"|"696203"
"Lithic bedrock"||51|51|51|||||||"3040475"|"719578"
"Lithic bedrock"||30|41|51|||||||"3040477"|"711787"
"Undefined"||51|77|102||||10|26|43|"3040478"|"719579"
"Undefined"||51|77|102||||10|26|43|"3040479"|"703996"
"Lithic bedrock"||51|77|102|||||||"3040482"|"719580"
"Paralithic bedrock"||51|77|102|||||||"3040486"|"703998"
"Lithic bedrock"||25|38|51|||||||"3040490"|"719583"
"Undefined"||36|44|51||||1|5|8|"3040491"|"696208"
"Paralithic bedrock"||51|77|102|||||||"3040493"|"719584"
"Undefined"||51|77|102||||10|26|43|"3040501"|"696210"
"Lithic bedrock"||30|41|51|||||||"3040503"|"704003"
"Lithic bedrock"||102|127|152|||||||"3040506"|"711795"
"Lithic bedrock"||30|41|51|||||||"3040508"|"696212"
"Lithic bedrock"||51|77|102|||||||"3040512"|"719589"
"Undefined"||51|77|102||||10|26|43|"3040514"|"711798"
"Lithic bedrock"||51|77|102|||||||"3040515"|"696215"
"Lithic bedrock"||51|51|51|||||||"3040516"|"711799"
"Undefined"||25|38|51||||10|26|43|"3040516"|"719591"
"Lithic bedrock"||51|77|102|||||||"3040517"|"711800"
"Undefined"||51|77|102||||10|26|43|"3040522"|"719594"
"Lithic bedrock"||25|38|51|||||||"3040524"|"696220"
"Lithic bedrock"||0|0|0|||||||"3040525"|"719596"
"Undefined"||51|77|102||||1|5|8|"3040527"|"711805"
"Paralithic bedrock"||102|127|152|||||||"3040528"|"704014"
"Lithic bedrock"||0|0|0|||||||"3040531"|"719598"
"Undefined"||51|77|102||||1|5|8|"3040533"|"704015"
||10|81|152|||||||"3040535"|"711808"
"Undefined"||51|77|102||||1|5|8|"3040538"|"696226"
"Lithic bedrock"||102|127|152|||||||"3040538"|"719601"
"Lithic bedrock"||25|38|51|||||||"3040541"|"696228"
"Lithic bedrock"||51|77|102|||||||"3040545"|"719606"
"Paralithic bedrock"||51|77|102|||||||"3040547"|"719607"
"Paralithic bedrock"||51|77|102|||||||"3040550"|"704024"
"Paralithic bedrock"||25|38|51|||||||"3040554"|"711817"
"Lithic bedrock"||51|77|102|||||||"3040558"|"704026"
"Paralithic bedrock"||25|38|51|||||||"3040562"|"696235"
"Lithic bedrock"||51|77|102|||||||"3040564"|"696236"
"Lithic bedrock"||51|77|102|||||||"3040565"|"696237"
"Paralithic bedrock"||102|127|152|||||||"3040567"|"704030"
"Paralithic bedrock"||51|77|102|||||||"3040572"|"696240"
"Lithic bedrock"||51|77|102|||||||"3040573"|"719616"
"Lithic bedrock"||51|77|102|||||||"3040575"|"711825"
"Undefined"||102|127|152||||1|5|8|"3040578"|"711826"
"Undefined"||51|77|102||||1|5|8|"3040579"|"696243"
"Undefined"||51|77|102||||1|5|8|"3040582"|"696245"
"Lithic bedrock"||51|64|76|||||||"3040583"|"696246"
"Undefined"||51|77|102||||1|5|8|"3040584"|"719622"
"Lithic bedrock"||51|64|76|||||||"3040585"|"719623"
"Paralithic bedrock"||102|127|152|||||||"3040590"|"696249"
"Undefined"||102|121|140||||1|5|8|"3040591"|"704041"
"Paralithic bedrock"||102|127|152|||||||"3040592"|"719625"
"Lithic bedrock"||51|77|102|||||||"3040594"|"711834"
"Lithic bedrock"||51|77|102|||||||"3040595"|"696251"
"Lithic bedrock"||102|127|152|||||||"3040597"|"719627"
"Undefined"||102|121|140||||1|5|8|"3040598"|"711836"
"Undefined"||51|77|102||||1|5|8|"3040606"|"719630"
"Lithic bedrock"||61|82|102|||||||"3040607"|"719631"
"Lithic bedrock"||102|127|152|||||||"3040609"|"696256"
"Lithic bedrock"||51|77|102|||||||"3040610"|"711840"
"Lithic bedrock"||0|0|0|||||||"3040614"|"719633"
"Lithic bedrock"||102|127|152|||||||"3040615"|"704050"
"Lithic bedrock"||102|127|152|||||||"3040616"|"719634"
"Lithic bedrock"||102|127|152|||||||"3040621"|"719636"
"Paralithic bedrock"||102|127|152|||||||"3040630"|"719637"
"Undefined"||51|77|102||||1|5|8|"3040631"|"719638"
"Lithic bedrock"||0|0|0|||||||"3040632"|"704055"
"Undefined"||51|77|102||||1|5|8|"3040633"|"696264"
"Lithic bedrock"||51|77|102|||||||"3040636"|"711848"
"Paralithic bedrock"||102|140|178|||||||"3040637"|"696265"
"Undefined"||51|77|102||||1|5|8|"3040640"|"696267"
"Undefined"||51|77|102||||1|5|8|"3040641"|"711851"
"Undefined"||51|77|102||||1|5|8|"3040643"|"696268"
"Lithic bedrock"||0|0|0|||||||"3040646"|"711852"
"Lithic bedrock"||25|64|102|||||||"3040650"|"719644"
"Lithic bedrock"||10|18|25|||||||"3040651"|"719645"
"Undefined"||25|38|51||||10|26|43|"3040653"|"711854"
"Lithic bedrock"||13|22|30|||||||"3040655"|"719647"
"Lithic bedrock"||51|77|102|||||||"3040657"|"711856"
"Lithic bedrock"||15|20|25|||||||"3040661"|"719650"
"Lithic bedrock"||51|77|102|||||||"3040662"|"719651"
"Lithic bedrock"||15|20|25|||||||"3040663"|"719652"
"Lithic bedrock"||102|127|152|||||||"3040665"|"696277"
"Lithic bedrock"||102|127|152|||||||"3040667"|"696278"
"Undefined"||28|38|48||||10|26|43|"3040669"|"696279"
"Undefined"||51|77|102||||10|26|43|"3040670"|"696280"
"Lithic bedrock"||76|76|76|||||||"3040670"|"719655"
"Lithic bedrock"||36|44|51|||||||"3040671"|"696281"
"Lithic bedrock"||13|22|30|||||||"3040672"|"696282"
"Undefined"||51|77|102||||1|5|8|"3040676"|"696284"
"Lithic bedrock"||102|117|132|||||||"3040677"|"711868"
"Lithic bedrock"||20|36|51|||||||"3040678"|"704077"
"Undefined"||102|127|152||||10|26|43|"3040681"|"696287"
"Lithic bedrock"||127|140|152|||||||"3040681"|"719662"
"Lithic bedrock"||76|76|76|||||||"3040683"|"711871"
"Undefined"||25|64|102||||10|26|43|"3040683"|"719663"
"Paralithic bedrock"||102|127|152|||||||"3040691"|"719665"
"Undefined"||51|77|102||||1|5|8|"3040695"|"704083"
"Lithic bedrock"||51|102|152|||||||"3040697"|"704084"
"Paralithic bedrock"||102|127|152|||||||"3041484"|"719925"
"Paralithic bedrock"||102|127|152|||||||"3041486"|"704343"
"Lithic bedrock"||51|77|102|||||||"3044235"|"689670"
"Lithic bedrock"||51|77|102|||||||"3044294"|"689700"
"Lithic bedrock"||25|38|51|||||||"3044295"|"713076"
"Lithic bedrock"||25|38|51|||||||"3044296"|"705285"
"Paralithic bedrock"||51|77|102|||||||"3044306"|"689704"
"Lithic bedrock"||102|102|102|||||||"3046947"|"698138"
"Lithic bedrock"||25|38|51|||||||"3046948"|"713722"
"Lithic bedrock"||76|89|102|||||||"3046949"|"705931"
"Lithic bedrock"||51|77|102|||||||"3046950"|"690348"
"Lithic bedrock"||30|41|51|||||||"3046952"|"713724"
"Lithic bedrock"||56|79|102|||||||"3046955"|"690350"
"Lithic bedrock"||51|77|102|||||||"3046958"|"713726"
"Paralithic bedrock"||51|77|102|||||||"3046962"|"698144"
"Paralithic bedrock"||51|77|102|||||||"3046969"|"698145"
"Lithic bedrock"||102|102|102|||||||"3046972"|"690354"
"Lithic bedrock"||76|76|76|||||||"3046977"|"705939"
"Undefined"||51|77|102||||10|26|43|"3046977"|"713731"
"Lithic bedrock"||25|38|51|||||||"3046980"|"690357"
"Lithic bedrock"||30|41|51|||||||"3046982"|"698149"
"Lithic bedrock"||51|77|102|||||||"3046983"|"705941"
"Lithic bedrock"||102|127|152|||||||"3046985"|"713734"
"Lithic bedrock"||102|127|152|||||||"3046987"|"690360"
"Lithic bedrock"||30|41|51|||||||"3046988"|"698152"
"Lithic bedrock"||25|38|51|||||||"3046989"|"705944"
"Lithic bedrock"||51|77|102|||||||"3046990"|"698153"
"Lithic bedrock"||20|36|51|||||||"3046998"|"698156"
"Lithic bedrock"||10|18|25|||||||"3047001"|"690366"
"Lithic bedrock"||25|38|51|||||||"3047003"|"705950"
"Paralithic bedrock"||102|127|152|||||||"3047004"|"690367"
"Lithic bedrock"||51|77|102|||||||"3047010"|"698161"
||10|81|152|||||||"3047011"|"713745"
"Undefined"||51|77|102||||1|5|8|"3047014"|"690371"
"Lithic bedrock"||10|18|25|||||||"3047015"|"698164"
"Undefined"||51|77|102||||1|5|8|"3047016"|"713748"
"Lithic bedrock"||10|18|25|||||||"3047017"|"705957"
"Paralithic bedrock"||25|38|51|||||||"3047019"|"705958"
"Lithic bedrock"||25|38|51|||||||"3047020"|"698167"
"Lithic bedrock"||51|77|102|||||||"3047021"|"690376"
"Lithic bedrock"||25|38|51|||||||"3047023"|"690377"
"Undefined"||51|77|102||||1|5|8|"3047034"|"705963"
"Lithic bedrock"||0|0|0|||||||"3047036"|"690380"
"Lithic bedrock"||0|0|0|||||||"3047037"|"698172"
"Paralithic bedrock"||25|38|51|||||||"3047038"|"713756"
"Paralithic bedrock"||51|77|102|||||||"3047040"|"690382"
"Paralithic bedrock"||51|77|102|||||||"3047041"|"713758"
"Paralithic bedrock"||25|38|51|||||||"3047048"|"705968"
"Lithic bedrock"||51|77|102|||||||"3047049"|"713760"
"Undefined"||51|77|102||||1|5|8|"3047054"|"705970"
"Paralithic bedrock"||102|127|152|||||||"3047057"|"713763"
"Lithic bedrock"||51|64|76|||||||"3047061"|"705974"
"Undefined"||102|121|140||||1|5|8|"3047067"|"713767"
"Lithic bedrock"||102|127|152|||||||"3047070"|"698184"
"Lithic bedrock"||51|77|102|||||||"3047071"|"698185"
"Undefined"||51|77|102||||1|5|8|"3047072"|"690394"
"Undefined"||51|77|102||||1|5|8|"3047073"|"690395"
"Lithic bedrock"||102|127|152|||||||"3047074"|"713771"
"Undefined"||51|77|102||||1|5|8|"3047075"|"713772"
"Undefined"||51|77|102||||1|5|8|"3047077"|"705981"
"Undefined"||51|77|102||||1|5|8|"3047082"|"698191"
"Paralithic bedrock"||102|127|152|||||||"3047083"|"698192"
"Lithic bedrock"||102|127|152|||||||"3047085"|"705984"
"Lithic bedrock"||51|77|102|||||||"3047086"|"690401"
"Lithic bedrock"||0|0|0|||||||"3047091"|"690402"
"Lithic bedrock"||102|127|152|||||||"3047092"|"705986"
"Lithic bedrock"||102|127|152|||||||"3047093"|"705987"
"Paralithic bedrock"||102|127|152|||||||"3047106"|"690406"
"Lithic bedrock"||51|77|102|||||||"3047107"|"713782"
"Undefined"||51|77|102||||1|5|8|"3047109"|"698200"
"Undefined"||64|83|102||||1|5|8|"3047112"|"698201"
"Undefined"||51|77|102||||1|5|8|"3047114"|"713786"
"Undefined"||51|77|102||||1|5|8|"3047116"|"698203"
"Lithic bedrock"||51|77|102|||||||"3047117"|"690412"
"Undefined"||25|38|51||||1|5|8|"3047120"|"713788"
"Undefined"||25|38|51||||10|26|43|"3047129"|"690414"
"Lithic bedrock"||51|77|102|||||||"3047130"|"705998"
"Lithic bedrock"||13|22|30|||||||"3047131"|"698207"
"Lithic bedrock"||30|41|51|||||||"3047133"|"713792"
"Lithic bedrock"||102|127|152|||||||"3047134"|"706001"
"Lithic bedrock"||127|140|152|||||||"3047137"|"698211"
"Undefined"||102|127|152||||10|26|43|"3047137"|"706003"
"Lithic bedrock"||15|20|25|||||||"3047139"|"690421"
"Lithic bedrock"||102|127|152|||||||"3047141"|"706005"
"Lithic bedrock"||51|77|102|||||||"3047144"|"698214"
"Lithic bedrock"||76|76|76|||||||"3047145"|"706007"
"Undefined"||51|77|102||||10|26|43|"3047145"|"713799"
"Undefined"||25|38|51||||10|26|43|"3047146"|"713800"
"Lithic bedrock"||51|77|102|||||||"3047147"|"713801"
"Lithic bedrock"||51|77|102|||||||"3047148"|"690427"
"Lithic bedrock"||51|74|97|||||||"3047156"|"690430"
"Lithic bedrock"||51|77|102|||||||"3047159"|"690431"
"Lithic bedrock"||0|0|0|||||||"3047164"|"713808"
"Paralithic bedrock"||51|77|102|||||||"3047167"|"706018"
"Paralithic bedrock"||51|102|152|||||||"3047169"|"690436"
"Lithic bedrock"||64|108|152|||||||"3047173"|"713813"
"Paralithic bedrock"||102|127|152|||||||"3047927"|"690703"
"Paralithic bedrock"||102|127|152|||||||"3047960"|"714088"
"Lithic bedrock"|"Indurated"|51|77|102|||||||"3047970"|"706302"
"Lithic bedrock"||51|102|152|||||||"3049271"|"714624"
"Lithic bedrock"||51|77|102|||||||"3050770"|"699444"
"Lithic bedrock"||51|77|102|||||||"3050771"|"699445"
"Lithic bedrock"||102|127|152|||||||"3050772"|"699446"
"Lithic bedrock"||51|77|102|||||||"3050774"|"707239"
"Lithic bedrock"||102|127|152|||||||"3050783"|"691658"
"Lithic bedrock"||51|77|102|||||||"3053425"|"700093"
"Lithic bedrock"||51|77|102|||||||"3053427"|"707886"
"Lithic bedrock"||51|64|76|||||||"3053432"|"692304"
"Lithic bedrock"||25|38|51|||||||"3053435"|"707888"
"Lithic bedrock"||51|77|102|||||||"3053438"|"692305"
"Lithic bedrock"||51|77|102|||||||"3053443"|"700098"
"Lithic bedrock"||10|18|25|||||||"3053444"|"715682"
"Lithic bedrock"||102|102|102|||||||"3053447"|"700099"
"Undefined"||51|77|102||||10|26|43|"3053454"|"692310"
"Lithic bedrock"||76|76|76|||||||"3053454"|"715685"
"Lithic bedrock"||25|38|51|||||||"3053455"|"700102"
"Lithic bedrock"||102|127|152|||||||"3053459"|"707894"
"Lithic bedrock"||76|89|102|||||||"3053462"|"715688"
"Lithic bedrock"||51|77|102|||||||"3053464"|"715689"
"Lithic bedrock"||51|77|102|||||||"3053466"|"707898"
"Lithic bedrock"||25|38|51|||||||"3053468"|"707899"
"Undefined"||102|127|152||||1|5|8|"3053472"|"700108"
"Lithic bedrock"||25|38|51|||||||"3053476"|"707901"
"Lithic bedrock"||51|77|102|||||||"3053477"|"700110"
"Undefined"||102|127|152||||10|26|43|"3053478"|"692319"
"Lithic bedrock"||0|0|0|||||||"3053483"|"700112"
"Lithic bedrock"||0|0|0|||||||"3053485"|"700113"
"Paralithic bedrock"||51|77|102|||||||"3053488"|"700114"
"Lithic bedrock"||102|127|152|||||||"3053493"|"700117"
"Undefined"||51|77|102||||1|5|8|"3053493"|"707909"
"Lithic bedrock"||102|127|152|||||||"3053495"|"700118"
"Undefined"||51|77|102||||1|5|8|"3053495"|"707910"
"Lithic bedrock"||25|38|51|||||||"3053497"|"692328"
"Lithic bedrock"||51|77|102|||||||"3053499"|"715704"
"Lithic bedrock"||51|77|102|||||||"3053505"|"707914"
"Lithic bedrock"||25|38|51|||||||"3053512"|"692332"
"Lithic bedrock"||0|0|0|||||||"3053515"|"692333"
"Paralithic bedrock"||102|127|152|||||||"3053517"|"700126"
"Lithic bedrock"||20|29|38|||||||"3053521"|"692336"
"Lithic bedrock"||51|77|102|||||||"3053525"|"692337"
"Lithic bedrock"||51|77|102|||||||"3053526"|"692338"
"Lithic bedrock"||0|0|0|||||||"3053527"|"715714"
"Undefined"||51|77|102||||1|5|8|"3053532"|"715716"
"Undefined"||51|77|102||||1|5|8|"3053533"|"700133"
"Lithic bedrock"||0|0|0|||||||"3053534"|"715717"
"Lithic bedrock"||102|102|102|||||||"3053535"|"692342"
"Paralithic bedrock"||51|77|102|||||||"3053536"|"700135"
"Undefined"||51|77|102||||10|26|43|"3053538"|"707928"
"Lithic bedrock"||102|127|152|||||||"3053547"|"692346"
"Lithic bedrock"||102|127|152|||||||"3053548"|"707930"
"Undefined"||64|83|102||||1|5|8|"3053550"|"700139"
"Lithic bedrock"||0|0|0|||||||"3053551"|"692348"
"Undefined"||51|70|89||||1|5|8|"3053552"|"707932"
"Lithic bedrock"||61|82|102|||||||"3053559"|"707934"
"Lithic bedrock"||102|127|152|||||||"3053562"|"700143"
"Paralithic bedrock"||102|127|152|||||||"3053563"|"715727"
"Lithic bedrock"||102|127|152|||||||"3053567"|"707937"
"Paralithic bedrock"||102|127|152|||||||"3053569"|"700146"
"Lithic bedrock"||102|127|152|||||||"3053577"|"692356"
"Undefined"||25|38|51||||1|5|8|"3053579"|"692357"
"Undefined"||51|77|102||||1|5|8|"3053583"|"715733"
"Undefined"||102|127|152||||1|5|8|"3053584"|"715734"
"Paralithic bedrock"||51|51|51|||||||"3053586"|"707944"
"Undefined"||51|51|51||||1|5|8|"3053586"|"715736"
"Undefined"||51|77|102||||1|5|8|"3053589"|"700153"
"Paralithic bedrock"||102|127|152|||||||"3053590"|"692362"
"Undefined"||51|77|102||||1|5|8|"3053593"|"692363"
"Undefined"||51|107|163||||1|5|8|"3053595"|"715739"
