contrast_id,group,scenario,topaz_id,treatment_changed
12,6,thinning_65_90,3482,True
12,6,thinning_65_90,3491,True
12,6,thinning_65_90,3492,True
12,6,thinning_65_90,3493,True
12,6,thinning_65_90,3501,True
12,6,thinning_65_90,3502,True
12,6,thinning_65_90,3503,True
12,6,thinning_65_90,3512,True
12,6,thinning_65_90,3513,True
12,6,thinning_65_90,3522,True
12,6,thinning_65_90,3523,True
12,6,thinning_65_90,3531,True
12,6,thinning_65_90,3532,True
12,6,thinning_65_90,3533,True
12,6,thinning_65_90,3542,True
12,6,thinning_65_90,3543,True
12,6,thinning_65_90,3552,True
12,6,thinning_65_90,3561,True
12,6,thinning_65_90,3562,True
12,6,thinning_65_90,3572,True
12,6,thinning_65_90,3582,True
12,6,thinning_65_90,3583,True
12,6,thinning_65_90,3591,True
12,6,thinning_65_90,3592,True
12,6,thinning_65_90,3593,True
12,6,thinning_65_90,3601,True
12,6,thinning_65_90,3602,True
12,6,thinning_65_90,3603,True
12,6,thinning_65_90,3612,True
12,6,thinning_65_90,3613,True
12,6,thinning_65_90,3621,True
12,6,thinning_65_90,3622,True
12,6,thinning_65_90,3623,True
12,6,thinning_65_90,3642,True
12,6,thinning_65_90,3652,True
12,6,thinning_65_90,3653,True
12,6,thinning_65_90,3662,True
12,6,thinning_65_90,3663,True
12,6,thinning_65_90,3671,True
12,6,thinning_65_90,3672,True
12,6,thinning_65_90,3673,True
12,6,thinning_65_90,3681,True
12,6,thinning_65_90,3682,True
12,6,thinning_65_90,3683,True
12,6,thinning_65_90,3691,True
12,6,thinning_65_90,3692,True
12,6,thinning_65_90,3693,True
12,6,thinning_65_90,3701,True
12,6,thinning_65_90,3702,True
12,6,thinning_65_90,3703,True
12,6,thinning_65_90,3731,True
12,6,thinning_65_90,3732,True
12,6,thinning_65_90,3733,True
12,6,thinning_65_90,3742,True
12,6,thinning_65_90,3751,True
12,6,thinning_65_90,3753,True
12,6,thinning_65_90,3761,True
12,6,thinning_65_90,3762,True
12,6,thinning_65_90,3763,True
12,6,thinning_65_90,3772,True
12,6,thinning_65_90,3782,True
12,6,thinning_65_90,3783,True
12,6,thinning_65_90,3791,True
12,6,thinning_65_90,3792,True
12,6,thinning_65_90,3793,True
12,6,thinning_65_90,3802,True
12,6,thinning_65_90,3803,True
12,6,thinning_65_90,3831,True
12,6,thinning_65_90,3832,True
12,6,thinning_65_90,3833,True
12,6,thinning_65_90,3842,True
12,6,thinning_65_90,3843,True
12,6,thinning_65_90,3852,True
12,6,thinning_65_90,3853,True
12,6,thinning_65_90,3861,True
12,6,thinning_65_90,3862,True
12,6,thinning_65_90,3863,True
12,6,thinning_65_90,3882,True
12,6,thinning_65_90,3891,True
12,6,thinning_65_90,3892,True
12,6,thinning_65_90,3893,True
12,6,thinning_65_90,3901,True
12,6,thinning_65_90,3902,True
12,6,thinning_65_90,3903,True
12,6,thinning_65_90,3912,True
12,6,thinning_65_90,3913,True
12,6,thinning_65_90,3923,True
12,6,thinning_65_90,3942,True
12,6,thinning_65_90,3953,True
12,6,thinning_65_90,3961,True
12,6,thinning_65_90,3962,True
12,6,thinning_65_90,3963,True
12,6,thinning_65_90,3971,True
12,6,thinning_65_90,3972,True
12,6,thinning_65_90,3973,True
12,6,thinning_65_90,3982,True
12,6,thinning_65_90,3983,True
12,6,thinning_65_90,4012,True
12,6,thinning_65_90,4021,True
12,6,thinning_65_90,4022,True
12,6,thinning_65_90,4023,True
12,6,thinning_65_90,4031,True
12,6,thinning_65_90,4032,True
12,6,thinning_65_90,4033,True
12,6,thinning_65_90,4042,True
12,6,thinning_65_90,4043,True
12,6,thinning_65_90,4051,True
12,6,thinning_65_90,4052,True
12,6,thinning_65_90,4053,True
12,6,thinning_65_90,4061,True
12,6,thinning_65_90,4062,True
12,6,thinning_65_90,4063,False
12,6,thinning_65_90,4112,True
12,6,thinning_65_90,4113,True
12,6,thinning_65_90,4122,True
12,6,thinning_65_90,4123,True
12,6,thinning_65_90,4211,True
12,6,thinning_65_90,4212,True
12,6,thinning_65_90,4213,True
12,6,thinning_65_90,4222,True
12,6,thinning_65_90,4223,True
12,6,thinning_65_90,4231,True
12,6,thinning_65_90,4232,True
12,6,thinning_65_90,4241,True
12,6,thinning_65_90,4242,True
12,6,thinning_65_90,4243,True
12,6,thinning_65_90,4352,True
12,6,thinning_65_90,4353,True
12,6,thinning_65_90,4362,True
12,6,thinning_65_90,4451,True
12,6,thinning_65_90,4452,True
12,6,thinning_65_90,4462,True
12,6,thinning_65_90,4463,False
12,6,thinning_65_90,4472,True
12,6,thinning_65_90,4473,True
12,6,thinning_65_90,4481,True
12,6,thinning_65_90,4482,True
12,6,thinning_65_90,4483,True
12,6,thinning_65_90,4571,True
12,6,thinning_65_90,4572,True
12,6,thinning_65_90,4573,False
12,6,thinning_65_90,4582,True
12,6,thinning_65_90,4591,True
12,6,thinning_65_90,4592,True
12,6,thinning_65_90,4593,True
12,6,thinning_65_90,4602,True
12,6,thinning_65_90,4603,True
12,6,thinning_65_90,4671,True
12,6,thinning_65_90,4672,True
12,6,thinning_65_90,4673,False
12,6,thinning_65_90,4681,True
12,6,thinning_65_90,4682,True
12,6,thinning_65_90,4683,True
12,6,thinning_65_90,4691,True
12,6,thinning_65_90,4692,True
12,6,thinning_65_90,4693,True
12,6,thinning_65_90,4792,True
12,6,thinning_65_90,4793,True
12,6,thinning_65_90,4801,True
12,6,thinning_65_90,4802,True
12,6,thinning_65_90,4803,True
12,6,thinning_65_90,4871,True
12,6,thinning_65_90,4872,True
12,6,thinning_65_90,4873,True
12,6,thinning_65_90,4881,True
12,6,thinning_65_90,4882,True
12,6,thinning_65_90,4883,True
13,7,thinning_30_75,1863,False
13,7,thinning_30_75,1983,False
13,7,thinning_30_75,2083,False
13,7,thinning_30_75,2181,False
13,7,thinning_30_75,2182,False
13,7,thinning_30_75,2183,False
13,7,thinning_30_75,2193,False
13,7,thinning_30_75,2263,False
13,7,thinning_30_75,2341,False
13,7,thinning_30_75,2343,False
13,7,thinning_30_75,2353,False
13,7,thinning_30_75,2411,False
13,7,thinning_30_75,2412,False
13,7,thinning_30_75,2413,False
13,7,thinning_30_75,2423,False
13,7,thinning_30_75,2491,False
13,7,thinning_30_75,2492,False
13,7,thinning_30_75,2493,False
13,7,thinning_30_75,2593,False
13,7,thinning_30_75,2713,False
13,7,thinning_30_75,2791,False
13,7,thinning_30_75,2792,False
13,7,thinning_30_75,2793,False
13,7,thinning_30_75,2803,False
13,7,thinning_30_75,2871,False
13,7,thinning_30_75,2872,False
13,7,thinning_30_75,2873,False
13,7,thinning_30_75,2883,False
13,7,thinning_30_75,2953,True
13,7,thinning_30_75,3033,True
13,7,thinning_30_75,3112,True
13,7,thinning_30_75,3113,True
13,7,thinning_30_75,3123,True
13,7,thinning_30_75,3212,True
13,7,thinning_30_75,3213,True
13,7,thinning_30_75,3222,True
13,7,thinning_30_75,3223,True
13,7,thinning_30_75,3233,True
13,7,thinning_30_75,3311,True
13,7,thinning_30_75,3313,True
13,7,thinning_30_75,3322,True
13,7,thinning_30_75,3332,True
13,7,thinning_30_75,3333,True
13,7,thinning_30_75,3341,True
13,7,thinning_30_75,3342,True
13,7,thinning_30_75,3343,True
13,7,thinning_30_75,3353,True
13,7,thinning_30_75,3431,False
13,7,thinning_30_75,3432,True
13,7,thinning_30_75,3441,True
13,7,thinning_30_75,3442,True
13,7,thinning_30_75,3451,True
13,7,thinning_30_75,3452,True
13,7,thinning_30_75,3453,True
13,7,thinning_30_75,3461,True
13,7,thinning_30_75,3462,True
13,7,thinning_30_75,3463,True
13,7,thinning_30_75,3471,True
13,7,thinning_30_75,3472,True
13,7,thinning_30_75,3473,True
13,7,thinning_30_75,3483,False
13,7,thinning_30_75,3553,False
13,7,thinning_30_75,3631,True
13,7,thinning_30_75,3632,True
13,7,thinning_30_75,3633,False
13,7,thinning_30_75,3643,True
13,7,thinning_30_75,3711,True
13,7,thinning_30_75,3712,True
13,7,thinning_30_75,3713,True
13,7,thinning_30_75,3773,True
13,7,thinning_30_75,3811,True
13,7,thinning_30_75,3812,True
13,7,thinning_30_75,3813,True
13,7,thinning_30_75,3823,True
13,7,thinning_30_75,3871,True
13,7,thinning_30_75,3872,True
13,7,thinning_30_75,3873,True
13,7,thinning_30_75,3883,True
13,7,thinning_30_75,3932,True
13,7,thinning_30_75,3933,True
13,7,thinning_30_75,3992,True
13,7,thinning_30_75,3993,True
13,7,thinning_30_75,4001,True
13,7,thinning_30_75,4002,True
13,7,thinning_30_75,4003,True
13,7,thinning_30_75,4013,True
13,7,thinning_30_75,4072,True
13,7,thinning_30_75,4073,True
13,7,thinning_30_75,4082,True
13,7,thinning_30_75,4083,True
13,7,thinning_30_75,4131,True
13,7,thinning_30_75,4132,True
13,7,thinning_30_75,4133,True
13,7,thinning_30_75,4142,True
13,7,thinning_30_75,4143,True
13,7,thinning_30_75,4151,True
13,7,thinning_30_75,4152,True
13,7,thinning_30_75,4153,True
13,7,thinning_30_75,4162,True
13,7,thinning_30_75,4163,True
13,7,thinning_30_75,4252,True
13,7,thinning_30_75,4253,True
13,7,thinning_30_75,4261,True
13,7,thinning_30_75,4262,True
13,7,thinning_30_75,4263,True
13,7,thinning_30_75,4271,True
13,7,thinning_30_75,4272,True
13,7,thinning_30_75,4273,True
13,7,thinning_30_75,4281,True
13,7,thinning_30_75,4282,True
13,7,thinning_30_75,4371,True
13,7,thinning_30_75,4372,True
13,7,thinning_30_75,4373,True
13,7,thinning_30_75,4382,True
13,7,thinning_30_75,4383,True
13,7,thinning_30_75,4491,True
13,7,thinning_30_75,4492,True
13,7,thinning_30_75,4493,True
13,7,thinning_30_75,4501,True
13,7,thinning_30_75,4502,True
13,7,thinning_30_75,4503,True
14,7,thinning_65_90,1863,False
14,7,thinning_65_90,1983,False
14,7,thinning_65_90,2083,False
14,7,thinning_65_90,2181,False
14,7,thinning_65_90,2182,False
14,7,thinning_65_90,2183,False
14,7,thinning_65_90,2193,False
14,7,thinning_65_90,2263,False
14,7,thinning_65_90,2341,False
14,7,thinning_65_90,2343,False
14,7,thinning_65_90,2353,False
14,7,thinning_65_90,2411,False
14,7,thinning_65_90,2412,False
14,7,thinning_65_90,2413,False
14,7,thinning_65_90,2423,False
14,7,thinning_65_90,2491,False
14,7,thinning_65_90,2492,False
14,7,thinning_65_90,2493,False
14,7,thinning_65_90,2593,False
14,7,thinning_65_90,2713,False
14,7,thinning_65_90,2791,False
14,7,thinning_65_90,2792,False
14,7,thinning_65_90,2793,False
14,7,thinning_65_90,2803,False
14,7,thinning_65_90,2871,False
14,7,thinning_65_90,2872,False
14,7,thinning_65_90,2873,False
14,7,thinning_65_90,2883,False
14,7,thinning_65_90,2953,True
14,7,thinning_65_90,3033,True
14,7,thinning_65_90,3112,True
14,7,thinning_65_90,3113,True
14,7,thinning_65_90,3123,True
14,7,thinning_65_90,3212,True
14,7,thinning_65_90,3213,True
14,7,thinning_65_90,3222,True
14,7,thinning_65_90,3223,True
14,7,thinning_65_90,3233,True
14,7,thinning_65_90,3311,True
14,7,thinning_65_90,3313,True
14,7,thinning_65_90,3322,True
14,7,thinning_65_90,3332,True
14,7,thinning_65_90,3333,True
14,7,thinning_65_90,3341,True
14,7,thinning_65_90,3342,True
14,7,thinning_65_90,3343,True
14,7,thinning_65_90,3353,True
14,7,thinning_65_90,3431,False
14,7,thinning_65_90,3432,True
14,7,thinning_65_90,3441,True
14,7,thinning_65_90,3442,True
14,7,thinning_65_90,3451,True
14,7,thinning_65_90,3452,True
14,7,thinning_65_90,3453,True
14,7,thinning_65_90,3461,True
14,7,thinning_65_90,3462,True
14,7,thinning_65_90,3463,True
14,7,thinning_65_90,3471,True
14,7,thinning_65_90,3472,True
14,7,thinning_65_90,3473,True
14,7,thinning_65_90,3483,False
14,7,thinning_65_90,3553,False
14,7,thinning_65_90,3631,True
14,7,thinning_65_90,3632,True
14,7,thinning_65_90,3633,False
14,7,thinning_65_90,3643,True
14,7,thinning_65_90,3711,True
14,7,thinning_65_90,3712,True
14,7,thinning_65_90,3713,True
14,7,thinning_65_90,3773,True
14,7,thinning_65_90,3811,True
14,7,thinning_65_90,3812,True
14,7,thinning_65_90,3813,True
14,7,thinning_65_90,3823,True
14,7,thinning_65_90,3871,True
14,7,thinning_65_90,3872,True
14,7,thinning_65_90,3873,True
14,7,thinning_65_90,3883,True
14,7,thinning_65_90,3932,True
14,7,thinning_65_90,3933,True
14,7,thinning_65_90,3992,True
14,7,thinning_65_90,3993,True
14,7,thinning_65_90,4001,True
14,7,thinning_65_90,4002,True
14,7,thinning_65_90,4003,True
14,7,thinning_65_90,4013,True
14,7,thinning_65_90,4072,True
14,7,thinning_65_90,4073,True
14,7,thinning_65_90,4082,True
14,7,thinning_65_90,4083,True
14,7,thinning_65_90,4131,True
14,7,thinning_65_90,4132,True
14,7,thinning_65_90,4133,True
14,7,thinning_65_90,4142,True
14,7,thinning_65_90,4143,True
14,7,thinning_65_90,4151,True
14,7,thinning_65_90,4152,True
14,7,thinning_65_90,4153,True
14,7,thinning_65_90,4162,True
14,7,thinning_65_90,4163,True
14,7,thinning_65_90,4252,True
14,7,thinning_65_90,4253,True
14,7,thinning_65_90,4261,True
14,7,thinning_65_90,4262,True
14,7,thinning_65_90,4263,True
14,7,thinning_65_90,4271,True
14,7,thinning_65_90,4272,True
14,7,thinning_65_90,4273,True
14,7,thinning_65_90,4281,True
14,7,thinning_65_90,4282,True
14,7,thinning_65_90,4371,True
14,7,thinning_65_90,4372,True
14,7,thinning_65_90,4373,True
14,7,thinning_65_90,4382,True
14,7,thinning_65_90,4383,True
14,7,thinning_65_90,4491,True
14,7,thinning_65_90,4492,True
14,7,thinning_65_90,4493,True
14,7,thinning_65_90,4501,True
14,7,thinning_65_90,4502,True
14,7,thinning_65_90,4503,True
15,8,thinning_30_75,4893,True
15,8,thinning_30_75,4902,True
15,8,thinning_30_75,4903,True
15,8,thinning_30_75,4972,True
15,8,thinning_30_75,4973,True
15,8,thinning_30_75,4982,True
15,8,thinning_30_75,4983,True
15,8,thinning_30_75,4992,True
15,8,thinning_30_75,4993,True
15,8,thinning_30_75,5001,True
15,8,thinning_30_75,5002,True
15,8,thinning_30_75,5003,True
15,8,thinning_30_75,5031,True
15,8,thinning_30_75,5032,True
15,8,thinning_30_75,5033,True
15,8,thinning_30_75,5041,True
15,8,thinning_30_75,5042,True
15,8,thinning_30_75,5043,True
15,8,thinning_30_75,5051,True
15,8,thinning_30_75,5052,True
15,8,thinning_30_75,5053,True
15,8,thinning_30_75,5062,True
15,8,thinning_30_75,5063,True
15,8,thinning_30_75,5072,True
15,8,thinning_30_75,5073,True
15,8,thinning_30_75,5082,True
15,8,thinning_30_75,5083,True
15,8,thinning_30_75,5112,True
15,8,thinning_30_75,5113,True
15,8,thinning_30_75,5121,True
15,8,thinning_30_75,5122,True
15,8,thinning_30_75,5123,True
15,8,thinning_30_75,5132,True
15,8,thinning_30_75,5133,True
15,8,thinning_30_75,5141,True
15,8,thinning_30_75,5142,True
15,8,thinning_30_75,5143,True
15,8,thinning_30_75,5151,True
15,8,thinning_30_75,5152,True
15,8,thinning_30_75,5153,True
15,8,thinning_30_75,5161,True
15,8,thinning_30_75,5162,True
15,8,thinning_30_75,5163,True
15,8,thinning_30_75,5211,True
15,8,thinning_30_75,5212,True
15,8,thinning_30_75,5213,True
15,8,thinning_30_75,5222,True
15,8,thinning_30_75,5223,True
15,8,thinning_30_75,5232,True
15,8,thinning_30_75,5233,True
15,8,thinning_30_75,5241,True
15,8,thinning_30_75,5242,True
15,8,thinning_30_75,5243,True
15,8,thinning_30_75,5291,True
15,8,thinning_30_75,5292,True
15,8,thinning_30_75,5293,True
15,8,thinning_30_75,5302,True
15,8,thinning_30_75,5303,True
15,8,thinning_30_75,5312,True
15,8,thinning_30_75,5313,True
15,8,thinning_30_75,5321,True
15,8,thinning_30_75,5322,True
15,8,thinning_30_75,5323,True
15,8,thinning_30_75,5392,True
15,8,thinning_30_75,5393,True
15,8,thinning_30_75,5401,True
15,8,thinning_30_75,5402,True
15,8,thinning_30_75,5411,True
15,8,thinning_30_75,5412,True
15,8,thinning_30_75,5413,True
15,8,thinning_30_75,5422,True
15,8,thinning_30_75,5423,True
15,8,thinning_30_75,5523,True
15,8,thinning_30_75,5531,True
15,8,thinning_30_75,5532,True
15,8,thinning_30_75,5541,True
15,8,thinning_30_75,5542,True
15,8,thinning_30_75,5543,True
15,8,thinning_30_75,5551,True
15,8,thinning_30_75,5552,True
15,8,thinning_30_75,5553,True
15,8,thinning_30_75,5701,True
15,8,thinning_30_75,5702,True
15,8,thinning_30_75,5703,True
15,8,thinning_30_75,5711,True
15,8,thinning_30_75,5712,True
15,8,thinning_30_75,5713,True
16,8,thinning_65_90,4893,True
16,8,thinning_65_90,4902,True
16,8,thinning_65_90,4903,True
16,8,thinning_65_90,4972,True
16,8,thinning_65_90,4973,True
16,8,thinning_65_90,4982,True
16,8,thinning_65_90,4983,True
16,8,thinning_65_90,4992,True
16,8,thinning_65_90,4993,True
16,8,thinning_65_90,5001,True
16,8,thinning_65_90,5002,True
16,8,thinning_65_90,5003,True
16,8,thinning_65_90,5031,True
16,8,thinning_65_90,5032,True
16,8,thinning_65_90,5033,True
16,8,thinning_65_90,5041,True
16,8,thinning_65_90,5042,True
16,8,thinning_65_90,5043,True
16,8,thinning_65_90,5051,True
16,8,thinning_65_90,5052,True
16,8,thinning_65_90,5053,True
16,8,thinning_65_90,5062,True
16,8,thinning_65_90,5063,True
16,8,thinning_65_90,5072,True
16,8,thinning_65_90,5073,True
16,8,thinning_65_90,5082,True
16,8,thinning_65_90,5083,True
16,8,thinning_65_90,5112,True
16,8,thinning_65_90,5113,True
16,8,thinning_65_90,5121,True
16,8,thinning_65_90,5122,True
16,8,thinning_65_90,5123,True
16,8,thinning_65_90,5132,True
16,8,thinning_65_90,5133,True
16,8,thinning_65_90,5141,True
16,8,thinning_65_90,5142,True
16,8,thinning_65_90,5143,True
16,8,thinning_65_90,5151,True
16,8,thinning_65_90,5152,True
16,8,thinning_65_90,5153,True
16,8,thinning_65_90,5161,True
16,8,thinning_65_90,5162,True
16,8,thinning_65_90,5163,True
16,8,thinning_65_90,5211,True
16,8,thinning_65_90,5212,True
16,8,thinning_65_90,5213,True
16,8,thinning_65_90,5222,True
16,8,thinning_65_90,5223,True
16,8,thinning_65_90,5232,True
16,8,thinning_65_90,5233,True
16,8,thinning_65_90,5241,True
16,8,thinning_65_90,5242,True
16,8,thinning_65_90,5243,True
16,8,thinning_65_90,5291,True
16,8,thinning_65_90,5292,True
16,8,thinning_65_90,5293,True
16,8,thinning_65_90,5302,True
16,8,thinning_65_90,5303,True
16,8,thinning_65_90,5312,True
16,8,thinning_65_90,5313,True
16,8,thinning_65_90,5321,True
16,8,thinning_65_90,5322,True
16,8,thinning_65_90,5323,True
16,8,thinning_65_90,5392,True
16,8,thinning_65_90,5393,True
16,8,thinning_65_90,5401,True
16,8,thinning_65_90,5402,True
16,8,thinning_65_90,5411,True
16,8,thinning_65_90,5412,True
16,8,thinning_65_90,5413,True
16,8,thinning_65_90,5422,True
16,8,thinning_65_90,5423,True
16,8,thinning_65_90,5523,True
16,8,thinning_65_90,5531,True
16,8,thinning_65_90,5532,True
16,8,thinning_65_90,5541,True
16,8,thinning_65_90,5542,True
16,8,thinning_65_90,5543,True
16,8,thinning_65_90,5551,True
16,8,thinning_65_90,5552,True
16,8,thinning_65_90,5553,True
16,8,thinning_65_90,5701,True
16,8,thinning_65_90,5702,True
16,8,thinning_65_90,5703,True
16,8,thinning_65_90,5711,True
16,8,thinning_65_90,5712,True
16,8,thinning_65_90,5713,True
17,9,thinning_30_75,4092,True
17,9,thinning_30_75,4172,True
17,9,thinning_30_75,4181,True
17,9,thinning_30_75,4182,True
17,9,thinning_30_75,4183,True
17,9,thinning_30_75,4292,True
17,9,thinning_30_75,4301,True
17,9,thinning_30_75,4302,True
17,9,thinning_30_75,4303,True
17,9,thinning_30_75,4402,True
17,9,thinning_30_75,4512,True
17,9,thinning_30_75,4522,True
17,9,thinning_30_75,4523,True
17,9,thinning_30_75,4622,True
17,9,thinning_30_75,4632,True
17,9,thinning_30_75,4633,True
17,9,thinning_30_75,4641,True
17,9,thinning_30_75,4642,True
17,9,thinning_30_75,4643,True
17,9,thinning_30_75,4722,True
17,9,thinning_30_75,4731,True
17,9,thinning_30_75,4732,True
17,9,thinning_30_75,4733,True
17,9,thinning_30_75,4812,True
17,9,thinning_30_75,4821,True
17,9,thinning_30_75,4823,True
17,9,thinning_30_75,4832,True
17,9,thinning_30_75,4842,True
17,9,thinning_30_75,4843,True
17,9,thinning_30_75,4911,True
17,9,thinning_30_75,4912,True
17,9,thinning_30_75,4913,True
17,9,thinning_30_75,4921,True
17,9,thinning_30_75,4922,True
17,9,thinning_30_75,4923,True
17,9,thinning_30_75,4931,True
17,9,thinning_30_75,4932,True
17,9,thinning_30_75,4933,True
17,9,thinning_30_75,4941,True
17,9,thinning_30_75,4942,True
17,9,thinning_30_75,4943,True
18,9,thinning_65_90,4092,True
18,9,thinning_65_90,4172,True
18,9,thinning_65_90,4181,True
18,9,thinning_65_90,4182,True
18,9,thinning_65_90,4183,True
18,9,thinning_65_90,4292,True
18,9,thinning_65_90,4301,True
18,9,thinning_65_90,4302,True
18,9,thinning_65_90,4303,True
18,9,thinning_65_90,4402,True
18,9,thinning_65_90,4512,True
18,9,thinning_65_90,4522,True
18,9,thinning_65_90,4523,True
18,9,thinning_65_90,4622,True
18,9,thinning_65_90,4632,True
18,9,thinning_65_90,4633,True
18,9,thinning_65_90,4641,True
18,9,thinning_65_90,4642,True
18,9,thinning_65_90,4643,True
18,9,thinning_65_90,4722,True
18,9,thinning_65_90,4731,True
18,9,thinning_65_90,4732,True
18,9,thinning_65_90,4733,True
18,9,thinning_65_90,4812,True
18,9,thinning_65_90,4821,True
18,9,thinning_65_90,4823,True
18,9,thinning_65_90,4832,True
18,9,thinning_65_90,4842,True
18,9,thinning_65_90,4843,True
18,9,thinning_65_90,4911,True
18,9,thinning_65_90,4912,True
18,9,thinning_65_90,4913,True
18,9,thinning_65_90,4921,True
18,9,thinning_65_90,4922,True
18,9,thinning_65_90,4923,True
18,9,thinning_65_90,4931,True
18,9,thinning_65_90,4932,True
18,9,thinning_65_90,4933,True
18,9,thinning_65_90,4941,True
18,9,thinning_65_90,4942,True
18,9,thinning_65_90,4943,True
19,10,thinning_30_75,4093,True
19,10,thinning_30_75,4173,False
19,10,thinning_30_75,4391,True
19,10,thinning_30_75,4392,True
19,10,thinning_30_75,4393,True
19,10,thinning_30_75,4403,True
19,10,thinning_30_75,4513,False
19,10,thinning_30_75,4611,True
19,10,thinning_30_75,4612,True
19,10,thinning_30_75,4613,True
19,10,thinning_30_75,4623,True
19,10,thinning_30_75,4711,True
19,10,thinning_30_75,4712,True
19,10,thinning_30_75,4713,True
19,10,thinning_30_75,4723,True
19,10,thinning_30_75,4813,True
20,10,thinning_65_90,4093,True
20,10,thinning_65_90,4173,False
20,10,thinning_65_90,4391,True
20,10,thinning_65_90,4392,True
20,10,thinning_65_90,4393,True
20,10,thinning_65_90,4403,True
20,10,thinning_65_90,4513,False
20,10,thinning_65_90,4611,True
20,10,thinning_65_90,4612,True
20,10,thinning_65_90,4613,True
20,10,thinning_65_90,4623,True
20,10,thinning_65_90,4711,True
20,10,thinning_65_90,4712,True
20,10,thinning_65_90,4713,True
20,10,thinning_65_90,4723,True
20,10,thinning_65_90,4813,True
21,11,thinning_30_75,4102,True
21,11,thinning_30_75,4192,True
21,11,thinning_30_75,4202,True
21,11,thinning_30_75,4203,True
21,11,thinning_30_75,4312,True
21,11,thinning_30_75,4321,True
21,11,thinning_30_75,4322,True
21,11,thinning_30_75,4323,True
21,11,thinning_30_75,4332,True
21,11,thinning_30_75,4333,True
21,11,thinning_30_75,4341,True
21,11,thinning_30_75,4342,True
21,11,thinning_30_75,4343,True
21,11,thinning_30_75,4412,True
21,11,thinning_30_75,4421,True
21,11,thinning_30_75,4422,True
21,11,thinning_30_75,4423,True
21,11,thinning_30_75,4432,True
21,11,thinning_30_75,4433,True
21,11,thinning_30_75,4441,True
21,11,thinning_30_75,4442,True
21,11,thinning_30_75,4443,True
21,11,thinning_30_75,4542,True
21,11,thinning_30_75,4551,True
21,11,thinning_30_75,4552,True
21,11,thinning_30_75,4553,True
21,11,thinning_30_75,4561,True
21,11,thinning_30_75,4562,True
21,11,thinning_30_75,4563,True
21,11,thinning_30_75,4652,True
21,11,thinning_30_75,4662,True
21,11,thinning_30_75,4663,True
21,11,thinning_30_75,4762,True
21,11,thinning_30_75,4771,True
21,11,thinning_30_75,4772,True
21,11,thinning_30_75,4773,True
21,11,thinning_30_75,4781,True
21,11,thinning_30_75,4782,True
21,11,thinning_30_75,4783,True
21,11,thinning_30_75,4852,True
21,11,thinning_30_75,4861,True
21,11,thinning_30_75,4862,True
21,11,thinning_30_75,4863,True
21,11,thinning_30_75,4962,True
21,11,thinning_30_75,5012,True
21,11,thinning_30_75,5021,True
21,11,thinning_30_75,5022,True
21,11,thinning_30_75,5023,True
21,11,thinning_30_75,5102,True
21,11,thinning_30_75,5272,True
21,11,thinning_30_75,5282,True
21,11,thinning_30_75,5283,True
21,11,thinning_30_75,5362,True
21,11,thinning_30_75,5371,True
21,11,thinning_30_75,5372,True
21,11,thinning_30_75,5373,True
21,11,thinning_30_75,5382,True
21,11,thinning_30_75,5383,True
21,11,thinning_30_75,5482,True
21,11,thinning_30_75,5492,True
21,11,thinning_30_75,5493,True
21,11,thinning_30_75,5502,True
21,11,thinning_30_75,5503,True
21,11,thinning_30_75,5512,True
21,11,thinning_30_75,5513,True
21,11,thinning_30_75,5632,True
21,11,thinning_30_75,5642,True
21,11,thinning_30_75,5643,True
21,11,thinning_30_75,5651,True
21,11,thinning_30_75,5652,True
21,11,thinning_30_75,5653,True
21,11,thinning_30_75,5661,True
21,11,thinning_30_75,5671,True
21,11,thinning_30_75,5672,True
21,11,thinning_30_75,5673,True
21,11,thinning_30_75,5682,True
21,11,thinning_30_75,5683,True
21,11,thinning_30_75,5691,True
21,11,thinning_30_75,5692,True
21,11,thinning_30_75,5693,True
21,11,thinning_30_75,5812,True
21,11,thinning_30_75,5822,True
21,11,thinning_30_75,5823,True
21,11,thinning_30_75,5831,True
21,11,thinning_30_75,5832,True
21,11,thinning_30_75,5833,True
21,11,thinning_30_75,5842,True
21,11,thinning_30_75,5843,True
21,11,thinning_30_75,5852,True
21,11,thinning_30_75,5853,True
21,11,thinning_30_75,5902,True
21,11,thinning_30_75,5911,True
21,11,thinning_30_75,5912,True
21,11,thinning_30_75,5913,True
21,11,thinning_30_75,5931,True
21,11,thinning_30_75,5932,True
21,11,thinning_30_75,5933,True
21,11,thinning_30_75,5941,True
21,11,thinning_30_75,5942,True
21,11,thinning_30_75,5943,True
21,11,thinning_30_75,5951,True
21,11,thinning_30_75,5952,True
21,11,thinning_30_75,5961,True
21,11,thinning_30_75,5962,True
21,11,thinning_30_75,5963,True
21,11,thinning_30_75,5971,True
21,11,thinning_30_75,5972,True
21,11,thinning_30_75,6022,True
21,11,thinning_30_75,6031,True
21,11,thinning_30_75,6032,True
21,11,thinning_30_75,6042,True
21,11,thinning_30_75,6051,True
21,11,thinning_30_75,6052,True
21,11,thinning_30_75,6053,True
21,11,thinning_30_75,6121,True
21,11,thinning_30_75,6123,True
21,11,thinning_30_75,6132,True
21,11,thinning_30_75,6133,True
21,11,thinning_30_75,6221,True
21,11,thinning_30_75,6222,True
21,11,thinning_30_75,6223,True
21,11,thinning_30_75,6232,True
21,11,thinning_30_75,6233,True
21,11,thinning_30_75,6321,True
21,11,thinning_30_75,6322,True
