year,julian,month,day_of_month,Suct_mean_mm,Saturation_mean,TSW_mean_mm
2023,17,1,17,0.34,0.9611111111111097,40.80171717171724
2023,20,1,20,0.34,0.9608080808080792,40.682929292929266
2023,22,1,22,0.34,0.9608080808080792,40.576666666666725
2023,23,1,23,0.34,0.9510101010101026,40.15565656565653
2023,24,1,24,0.34,0.9510101010101026,40.20343434343438
2023,25,1,25,0.34,0.9423232323232316,39.998989898989954
2023,26,1,26,0.34,0.9510101010101026,40.165959595959606
2023,27,1,27,0.34,0.9510101010101026,40.145656565656594
2023,35,2,4,0.34,0.9393939393939381,39.73545454545453
2023,41,2,10,0.34,0.9328282828282838,39.615656565656614
2023,42,2,11,0.34,0.9512121212121226,40.38131313131311
2023,43,2,12,0.34,0.9706060606060598,41.01757575757578
2023,44,2,13,0.34,0.9608080808080792,40.52797979797982
2023,45,2,14,0.34,0.9608080808080792,40.77161616161618
2023,46,2,15,0.34,0.9510101010101026,40.20454545454548
2023,47,2,16,0.34,0.9526262626262633,40.44949494949498
2023,48,2,17,0.34,0.9510101010101026,40.18363636363641
2023,50,2,19,0.34,0.9430303030303024,40.04292929292924
2023,51,2,20,0.34,0.9333333333333341,39.62414141414145
2023,52,2,21,0.34,0.9496969696969713,40.1656565656566
2023,54,2,23,0.34,0.9714141414141413,41.231818181818205
2023,57,2,26,0.34,0.94838383838384,39.97848484848488
2023,59,2,28,0.34,0.94121212121212,39.95050505050503
2023,60,3,1,0.34,0.9608080808080792,40.556868686868754
2023,61,3,2,0.34,0.94121212121212,39.92787878787873
2023,62,3,3,0.34,0.94121212121212,39.93121212121208
2023,70,3,11,0.34,0.9025252525252527,38.13070707070707
2023,73,3,14,0.34,0.981414141414141,41.670404040404
2023,75,3,16,0.34,0.94121212121212,39.93979797979804
2023,232,8,20,8.00737373737374,0.43171717171717167,18.294747474747474
2023,287,10,14,7.038282828282834,0.45646464646464674,19.268585858585837
2023,294,10,21,7.054646464646465,0.45202020202020166,19.058787878787857
2023,304,10,31,6.776666666666667,0.47606060606060635,20.0891919191919
2023,313,11,9,6.764545454545457,0.4888888888888888,20.60141414141413
2023,319,11,15,6.680909090909096,0.5091919191919198,21.524242424242406
2023,328,11,24,6.220808080808084,0.520505050505051,21.943636363636347
2023,329,11,25,6.174949494949498,0.5221212121212127,21.975757575757576
2023,334,11,30,6.126060606060609,0.533737373737374,22.52747474747474
2023,342,12,8,6.034141414141415,0.5364646464646471,22.67737373737374
2023,353,12,19,5.9116161616161556,0.6123232323232329,25.952828282828285
2023,357,12,23,3.1209090909090866,0.7555555555555551,31.92444444444444
2023,358,12,24,2.1432323232323256,0.7742424242424241,32.69979797979799
2023,362,12,28,2.9630303030303033,0.7583838383838379,32.01686868686866
2023,363,12,29,3.0956565656565656,0.7674747474747472,32.54969696969698
2023,364,12,30,2.7770707070707084,0.7725252525252528,32.705252525252526
2024,3,1,3,2.71767676767677,0.7625252525252516,32.26262626262625
2024,7,1,7,3.0808080808080813,0.7555555555555555,32.00838383838387
2024,8,1,8,3.087777777777779,0.7543434343434343,31.897070707070704
2024,9,1,9,3.088888888888889,0.7533333333333332,31.926868686868712
2024,10,1,10,3.086868686868687,0.7535353535353536,31.931515151515164
2024,11,1,11,3.083636363636364,0.7517171717171716,31.84868686868687
2024,12,1,12,3.08,0.757474747474747,31.952525252525277
2024,13,1,13,3.076969696969697,0.7553535353535351,31.845353535353542
2024,14,1,14,3.080505050505051,0.746262626262626,31.579292929292937
2024,16,1,16,3.0924242424242423,0.7303030303030307,30.906262626262652
2024,17,1,17,3.1081818181818184,0.7406060606060604,31.32454545454545
2024,20,1,20,3.0538383838383854,0.7809090909090908,33.06585858585858
2024,22,1,22,2.028787878787881,0.8262626262626261,35.024949494949496
2024,23,1,23,1.5443434343434361,0.8451515151515154,35.82989898989899
2024,24,1,24,1.1950505050505074,0.9132323232323232,38.53040404040406
2024,25,1,25,0.6831313131313155,0.9206060606060594,38.831111111111134
2024,26,1,26,0.6904040404040434,0.9136363636363625,38.752020202020155
2024,27,1,27,0.6775757575757606,0.9196969696969686,38.81121212121215
2024,35,2,4,0.3536363636363638,0.9766666666666671,41.397878787878845
2024,41,2,10,0.34,0.9510101010101026,40.36141414141411
2024,42,2,11,0.34,0.9510101010101026,40.2344444444444
2024,43,2,12,0.34,0.9510101010101026,40.13474747474744
2024,44,2,13,0.34,0.9510101010101026,40.350404040404094
2024,45,2,14,0.34,0.9608080808080792,40.53676767676762
2024,46,2,15,0.34,0.9510101010101026,40.35161616161621
2024,47,2,16,0.34,0.9516161616161628,40.390808080808114
2024,48,2,17,0.34,0.9706060606060598,40.988888888888845
2024,50,2,19,0.34,0.9800000000000004,41.53979797979804
2024,51,2,20,0.34,0.9711111111111106,41.23111111111105
2024,52,2,21,0.34,0.9510101010101026,40.302323232323246
2024,54,2,23,0.34,0.94121212121212,39.959393939393976
2024,57,2,26,0.34,0.9525252525252531,40.449292929292966
2024,59,2,28,0.34,0.9314141414141434,39.47858585858582
2024,60,2,29,0.34,0.9314141414141434,39.43999999999995
2024,61,3,1,0.34,0.9264646464646472,39.07141414141417
2024,62,3,2,0.34,0.9196969696969681,38.922525252525254
2024,70,3,10,0.34,0.9314141414141434,39.49858585858582
2024,73,3,13,0.34,0.921616161616163,39.05656565656568
2024,75,3,15,0.34,0.9218181818181833,39.13606060606058
2024,232,8,19,8.015454545454547,0.38060606060606045,15.99212121212119
2024,287,10,13,7.832323232323234,0.42575757575757567,17.894242424242414
2024,294,10,20,7.614141414141418,0.43848484848484875,18.507070707070685
2024,304,10,30,7.562121212121212,0.45202020202020204,19.06696969696968
2024,313,11,8,7.153535353535354,0.47292929292929287,19.94151515151513
2024,319,11,14,7.0614141414141445,0.481010101010101,20.297373737373718
2024,328,11,23,6.893636363636367,0.5312121212121211,22.490909090909085
2024,329,11,24,5.978383838383839,0.5296969696969698,22.372626262626266
2024,334,11,29,6.0220202020202,0.5360606060606063,22.57979797979798
2024,342,12,7,6.204848484848487,0.5221212121212127,22.066868686868677
2024,353,12,18,6.295151515151518,0.5219191919191924,22.049292929292925
2024,357,12,22,6.316161616161618,0.5340404040404045,22.522828282828275
2024,358,12,23,6.312323232323237,0.5295959595959605,22.308181818181815
2024,362,12,27,6.316969696969702,0.535656565656566,22.59868686868687
2024,363,12,28,6.316767676767681,0.5314141414141422,22.380909090909096
2024,364,12,29,6.314646464646467,0.5312121212121221,22.37474747474748
2025,3,1,3,6.278181818181821,0.5291919191919199,22.37494949494949
2025,7,1,7,6.355757575757578,0.5273737373737382,22.29212121212121
2025,8,1,8,6.369494949494951,0.5295959595959605,22.300404040404047
2025,9,1,9,6.375353535353537,0.5226262626262631,22.075959595959585
2025,10,1,10,6.3797979797979805,0.5224242424242429,22.07777777777778
2025,11,1,11,6.3837373737373735,0.5249494949494956,22.11545454545453
2025,12,1,12,6.388181818181819,0.5259595959595968,22.22424242424242
2025,13,1,13,6.391616161616162,0.5285858585858595,22.262525252525254
2025,14,1,14,6.395757575757577,0.525353535353536,22.13212121212119
2025,16,1,16,6.403434343434344,0.5212121212121217,21.975959595959576
2025,17,1,17,6.4076767676767705,0.5282828282828292,22.302525252525246
2025,20,1,20,6.41575757575758,0.5220202020202025,22.03141414141413
2025,22,1,22,6.42707070707071,0.5149494949494954,21.684444444444427
2025,23,1,23,6.430606060606064,0.5121212121212125,21.613232323232314
2025,24,1,24,6.432222222222225,0.5090909090909096,21.48070707070707
2025,25,1,25,6.4519191919191945,0.563838383838384,23.859090909090902
2025,26,1,26,5.256565656565655,0.650909090909091,27.53858585858586
2025,27,1,27,3.7335353535353506,0.6981818181818178,29.59777777777777
2025,35,2,4,3.152222222222222,0.7599999999999998,32.102929292929296
2025,41,2,10,0.6245454545454572,0.9290909090909102,39.41292929292929
2025,42,2,11,0.3957575757575764,0.9292929292929308,39.30363636363638
2025,43,2,12,0.3788888888888894,0.9334343434343448,39.44585858585858
2025,44,2,13,0.3715151515151519,0.9435353535353531,39.90232323232323
2025,45,2,14,0.3570707070707073,0.9231313131313128,39.08464646464647
2025,46,2,15,0.35979797979798006,0.9362626262626251,39.52989898989901
2025,47,2,16,0.34,0.9326262626262635,39.606464646464616
2025,48,2,17,0.34,0.94121212121212,39.821717171717246
2025,50,2,19,0.34,0.9314141414141434,39.51696969696967
2025,51,2,20,0.34,0.9314141414141434,39.30292929292932
2025,52,2,21,0.34,0.9314141414141434,39.31353535353529
2025,54,2,23,0.34,0.921616161616163,39.03919191919195
2025,57,2,26,0.34,0.9115151515151495,38.56484848484843
2025,59,2,28,0.34,0.9195959595959609,38.89393939393942
2025,60,3,1,0.34,0.9472727272727287,39.914747474747486
2025,61,3,2,0.34,0.9376767676767666,39.74080808080805
2025,62,3,3,0.34,0.9182828282828298,38.96454545454549
2025,70,3,11,0.43797979797979886,0.9488888888888881,40.03919191919195
2025,73,3,14,0.41929292929293016,0.9542424242424239,40.34090909090909
2025,75,3,16,0.34,0.9283838383838401,39.22979797979803
2025,232,8,20,7.968787878787883,0.38131313131313116,16.080202020201998
2025,287,10,14,6.911515151515151,0.4610101010101013,19.550606060606057
2025,294,10,21,3.5227272727272694,0.7025252525252521,29.58141414141415
2025,304,10,31,3.779393939393936,0.6278787878787883,26.49434343434345
2025,313,11,9,5.682525252525252,0.5329292929292934,22.468686868686866
2025,319,11,15,4.4998989898989885,0.6261616161616158,26.527676767676773
2025,328,11,24,0.34,0.9607070707070692,40.726060606060635
2025,329,11,25,0.34,0.9510101010101026,40.10292929292933
2025,334,11,30,0.34,0.9619191919191908,40.841515151515196
2025,342,12,8,0.34,0.950303030303032,40.25222222222217
2025,353,12,19,0.3551515151515154,0.9418181818181833,39.93464646464652
2025,357,12,23,0.37676767676767725,0.9546464646464643,40.397070707070704
2025,358,12,24,0.3665656565656569,0.9718181818181821,41.12040404040398
2025,362,12,28,0.34,0.9608080808080792,40.50797979797983
2025,363,12,29,0.34,0.9608080808080792,40.5965656565657
2025,364,12,30,0.34,0.945151515151514,40.02424242424242
