AFFGEOID,par,cli,lng,lat
0500000US26031,mi201492.par,0500000US26031.cli,-84.5000727676205,45.4468332524636
0500000US26113,mi204502.par,0500000US26113.cli,-85.0951040560337,44.3380661348704
0500000US26129,mi208800.par,0500000US26129.cli,-84.1272403744746,44.33498358289
0500000US45033,sc382386.par,0500000US45033.cli,-79.3797722323241,34.3917204021199
0500000US46053,sd393452.par,0500000US46053.cli,-99.1851863746093,43.1931310005534
0500000US16047,id108380.par,0500000US16047.cli,-114.812006788101,42.970977317134
0500000US17001,il117072.par,0500000US17001.cli,-91.1888529768241,39.9879736439652
0500000US17039,il112193.par,0500000US17039.cli,-88.9046037126962,40.1748165972237
0500000US48259,tx410902.par,0500000US48259.cli,-98.7119646533405,29.9446835795232
0500000US48463,tx411398.par,0500000US48463.cli,-99.7627885072742,29.3576459612399
0500000US50021,vt436995.par,0500000US50021.cli,-73.0365529675804,43.5801219868586
0500000US02164,ak504766.par,0500000US02164.cli,-156.034372029398,58.7938011963292
0500000US26151,mi201299.par,0500000US26151.cli,-82.8204782221849,43.4239975764048
0500000US26161,mi200230.par,0500000US26161.cli,-83.8394747679334,42.2537995175449
0500000US27039,mn217004.par,0500000US27039.cli,-92.863138936697,44.0232105304863
0500000US46091,sd391049.par,0500000US46091.cli,-97.5997450805396,45.7585942026441
0500000US46102,sd396212.par,0500000US46102.cli,-102.551935099885,43.3358438811894
0500000US46115,sd395456.par,0500000US46115.cli,-98.3467543359898,44.9380879849336
0500000US17087,il110187.par,0500000US17087.cli,-88.8812335544864,37.4599035581606
0500000US17163,il110510.par,0500000US17163.cli,-89.9286229148388,38.4705016664125
0500000US01127,al010505.par,0500000US01127.cli,-87.2979419844993,33.8038759820179
0500000US04019,az024675.par,0500000US04019.cli,-111.790226014425,32.0991772686022
0500000US27063,mn219033.par,0500000US27063.cli,-95.1547390831724,43.6741293464639
0500000US27115,wi471978.par,0500000US27115.cli,-92.7427518126201,46.1206285207805
0500000US46129,sd397545.par,0500000US46129.cli,-100.032194456165,45.4302844425304
0500000US47077,tn404561.par,0500000US47077.cli,-88.3888414176396,35.6549189735406
0500000US48031,tx414605.par,0500000US48031.cli,-98.4001067052689,30.2663607193881
0500000US48117,tx414098.par,0500000US48117.cli,-102.605321383224,34.9663702621844
0500000US18089,il116616.par,0500000US18089.cli,-87.3823457315417,41.4171007555574
0500000US18107,in124715.par,0500000US18107.cli,-86.8937359589144,40.0403203861184
0500000US18161,in121030.par,0500000US18161.cli,-84.9258829201636,39.6255585262706
0500000US19021,ia137979.par,0500000US19021.cli,-95.1514082597413,42.7354690821172
0500000US05033,ar032574.par,0500000US05033.cli,-94.2429117470137,35.5893583926376
0500000US05125,ar030582.par,0500000US05125.cli,-92.6763963114153,34.6470649469907
0500000US27143,mn217405.par,0500000US27143.cli,-94.2333778665934,44.5796689192422
0500000US28057,ms223208.par,0500000US28057.cli,-88.3619885730379,34.2803512500782
0500000US28081,ms223208.par,0500000US28081.cli,-88.6807568057452,34.2901423196007
0500000US28139,ms224001.par,0500000US28139.cli,-88.9095475446032,34.7684095075711
0500000US48147,tx410923.par,0500000US48147.cli,-96.1073495557319,33.5938593402147
0500000US48159,tx416119.par,0500000US48159.cli,-95.2189074389047,33.1759061083316
0500000US19069,ia133584.par,0500000US19069.cli,-93.2632141986217,42.7329361773836
0500000US19107,ia137678.par,0500000US19107.cli,-92.1789404027468,41.3363902870355
0500000US19145,ia131533.par,0500000US19145.cli,-95.1508603476497,40.7397665008909
0500000US19193,ia135123.par,0500000US19193.cli,-96.0448271440889,42.390134999847
0500000US08025,co058157.par,0500000US08025.cli,-103.785331687308,38.3270261146982
0500000US12005,fl086842.par,0500000US12005.cli,-85.6208452887097,30.2656647759254
0500000US29015,mo238603.par,0500000US29015.cli,-93.2888645371652,38.2947261080227
0500000US29043,mo233094.par,0500000US29043.cli,-93.189159102376,36.9696193325977
0500000US29101,mo231711.par,0500000US29101.cli,-93.8074938422604,38.7448070930676
0500000US29129,mo236866.par,0500000US29129.cli,-93.5692686946609,40.4230293133776
0500000US48265,tx413329.par,0500000US48265.cli,-99.3501858616894,30.0617749807774
0500000US48293,tx415611.par,0500000US48293.cli,-96.5811971153091,31.5458389765122
0500000US48437,tx419175.par,0500000US48437.cli,-101.735559133359,34.5310786610822
0500000US49039,ut422578.par,0500000US49039.cli,-111.577628591452,39.3739877033986
0500000US50005,vt437054.par,0500000US50005.cli,-72.102733567237,44.4645126821216
0500000US20039,ks145906.par,0500000US20039.cli,-100.460272868213,39.7850010586507
0500000US20099,ks145536.par,0500000US20099.cli,-95.2976584222491,37.1912462085911
0500000US20115,ks145744.par,0500000US20115.cli,-97.0977147749019,38.3593592894633
0500000US20165,ks140865.par,0500000US20165.cli,-99.309914469683,38.5231829264285
0500000US12091,fl086240.par,0500000US12091.cli,-86.5921309030306,30.6911474382808
0500000US13005,ga090211.par,0500000US13005.cli,-82.4527696639498,31.5538324610574
0500000US13045,ga091640.par,0500000US13045.cli,-85.0805393647859,33.5831033083191
0500000US29153,mo232302.par,0500000US29153.cli,-92.4453473372057,36.6497353929496
0500000US29186,mo232809.par,0500000US29186.cli,-90.1948663532321,37.894927828038
0500000US29213,mo236460.par,0500000US29213.cli,-93.0419271345198,36.6550238650924
0500000US51089,va446692.par,0500000US51089.cli,-79.874328324012,36.6829091300798
0500000US51595,nc314456.par,0500000US51595.cli,-77.5356075711611,36.6957256084346
0500000US51678,va444876.par,0500000US51678.cli,-79.4447685214138,37.7830217018272
0500000US21037,oh331576.par,0500000US21037.cli,-84.3800408156351,38.9471505518346
0500000US21161,ky155243.par,0500000US21161.cli,-83.8246766998654,38.5959349582794
0500000US13087,ga092153.par,0500000US13087.cli,-84.5799578340571,30.8787346857829
0500000US16055,id100667.par,0500000US16055.cli,-116.702507829597,47.6745505285711
0500000US17025,il116446.par,0500000US17025.cli,-88.4907476159221,38.7544305394378
0500000US30091,mt245572.par,0500000US30091.cli,-104.50430730888,48.7215064466265
0500000US31033,ne257830.par,0500000US31033.cli,-102.99576332267,41.2200510147043
0500000US31045,ne251575.par,0500000US31045.cli,-103.135896871571,42.7195779791464
0500000US31075,ne250365.par,0500000US31075.cli,-101.740751646065,41.9154289710911
0500000US31105,ne254440.par,0500000US31105.cli,-103.714960770594,41.1979888106533
0500000US51760,va447201.par,0500000US51760.cli,-77.4756228688673,37.5297541726211
0500000US53023,wa456610.par,0500000US53023.cli,-117.545631185641,46.4312596157762
0500000US22007,la162534.par,0500000US22007.cli,-91.0634548532896,29.9007851356208
0500000US22027,la164355.par,0500000US22027.cli,-92.9963420251176,32.8227334013937
0500000US26007,mi200164.par,0500000US26007.cli,-83.6188497704506,45.0324932458237
0500000US26085,mi200446.par,0500000US26085.cli,-85.8024741208806,43.9901530548795
0500000US17049,il112687.par,0500000US17049.cli,-88.5904679066877,39.0604317395887
0500000US17083,il114489.par,0500000US17083.cli,-90.357424160242,39.0860778449564
0500000US31129,ne258320.par,0500000US31129.cli,-98.0471665424769,40.176967210273
0500000US31157,ne257665.par,0500000US31157.cli,-103.708641516218,41.8510853424254
0500000US31185,ne256375.par,0500000US31185.cli,-97.5973411886108,40.8733046924759
0500000US33019,vt431243.par,0500000US33019.cli,-72.2228479242173,43.3616213538288
0500000US53069,wa453333.par,0500000US53069.cli,-123.424829971323,46.2923659518624
0500000US54053,wv464200.par,0500000US54053.cli,-82.0267471874413,38.7696866937629
0500000US54077,wv467785.par,0500000US54077.cli,-79.6687842970185,39.4691917058332
0500000US26139,mi203858.par,0500000US26139.cli,-85.9972328383658,42.9599842222478
0500000US26157,mi201299.par,0500000US26157.cli,-83.4179492960553,43.4651565162577
0500000US17111,il112736.par,0500000US17111.cli,-88.4532757939468,42.3251626169718
0500000US17139,il119354.par,0500000US17139.cli,-88.619967133073,39.6415532549541
0500000US17193,in126001.par,0500000US17193.cli,-88.179680345809,38.0874689883118
0500000US36037,ny300443.par,0500000US36037.cli,-78.1942543053817,43.0015148923475
0500000US36049,ny304912.par,0500000US36049.cli,-75.4493933175702,43.7844834285232
0500000US37073,va444044.par,0500000US37073.cli,-76.7009061365273,36.4456857845049
0500000US55053,wi475808.par,0500000US55053.cli,-90.8055915443025,44.3198808467989
0500000US55081,wi475164.par,0500000US55081.cli,-90.6181753858789,43.9462646769549
0500000US55137,wi473405.par,0500000US55137.cli,-89.2438058039355,44.1138408541601
0500000US56025,wy481570.par,0500000US56025.cli,-106.798718943726,42.9616831157356
0500000US27009,mn217294.par,0500000US27009.cli,-93.9998572412368,45.6998483369451
0500000US27057,mn214106.par,0500000US27057.cli,-94.9174125751225,47.1084136881421
0500000US27105,ia137664.par,0500000US27105.cli,-95.7533427539417,43.6749579084276
0500000US27149,mn215638.par,0500000US27149.cli,-96.0005841128667,45.5862860804658
0500000US26057,mi200146.par,0500000US26057.cli,-84.6049677982545,43.2928978431894
0500000US40139,ok343628.par,0500000US40139.cli,-101.490556737501,36.7485028737992
0500000US27025,wi477464.par,0500000US27025.cli,-92.909092204209,45.5022968634064
0500000US48331,tx415193.par,0500000US48331.cli,-96.9769625893863,30.7864667584603
0500000US48363,tx413668.par,0500000US48363.cli,-98.3133685948375,32.7533983711917
0500000US38031,nd325730.par,0500000US38031.cli,-98.8833806685293,47.4572705590391
0500000US38075,nd323217.par,0500000US38075.cli,-101.658153760758,48.7191298561418
0500000US38093,nd324413.par,0500000US38093.cli,-98.9590844481049,46.9796688203975
0500000US39003,oh334551.par,0500000US39003.cli,-84.1058590721212,40.7717848001366
0500000US39063,oh332786.par,0500000US39063.cli,-83.6668663592591,41.0019577768317
0500000US72073,pr663431.par,0500000US72073.cli,-66.5885219473131,18.2110100529457
0500000US72091,pr665807.par,0500000US72091.cli,-66.4908935889177,18.4209938156525
0500000US27079,mn217405.par,0500000US27079.cli,-93.7302880175158,44.3721064005936
0500000US27111,mn216276.par,0500000US27111.cli,-95.7082538473561,46.409420574102
0500000US27165,mn217326.par,0500000US27165.cli,-94.6146251044393,43.978850196037
0500000US48439,tx410691.par,0500000US48439.cli,-97.2912495990162,32.7721902372101
0500000US49031,ut425477.par,0500000US49031.cli,-112.12796130815,38.3373842831749
0500000US23005,me176905.par,0500000US23005.cli,-70.382399397961,43.8597373938311
0500000US39101,oh334942.par,0500000US39101.cli,-83.1612183017213,40.5872518071667
0500000US39149,oh337693.par,0500000US39149.cli,-84.2053541698095,40.331998651278
0500000US40011,ok349364.par,0500000US40011.cli,-98.4336513186907,35.8754972025084
0500000US40049,ok344001.par,0500000US40049.cli,-97.3102492101321,34.7047153410322
0500000US72107,pr662934.par,0500000US72107.cli,-66.4341214965749,18.2152349630124
0500000US72125,pr665097.par,0500000US72125.cli,-67.0384894831213,18.1119123164295
0500000US28079,ms224776.par,0500000US28079.cli,-89.5249085803874,32.7541914692231
0500000US28111,ms223887.par,0500000US28111.cli,-88.9930063732636,31.172546643733
0500000US29045,ia134381.par,0500000US29045.cli,-91.7390196969967,40.4108347587158
0500000US29073,mo238515.par,0500000US29073.cli,-91.5083022510938,38.4409081938341
0500000US35043,nm294369.par,0500000US35043.cli,-106.865785641777,35.6882594196298
0500000US37045,nc317845.par,0500000US37045.cli,-81.5560358747755,35.3347311491852
0500000US40097,ok348380.par,0500000US40097.cli,-95.2310850315385,36.3024255827329
0500000US41063,or358997.par,0500000US41063.cli,-117.181146769229,45.5797177325204
0500000US72143,pr662934.par,0500000US72143.cli,-66.3378008572713,18.4095455222509
0500000US01045,al013761.par,0500000US01045.cli,-85.6117091115931,31.4324563301479
0500000US29103,mo238051.par,0500000US29103.cli,-92.1483019169394,40.1282794775422
0500000US29127,mo238051.par,0500000US29127.cli,-91.6231414294996,39.8063068261545
0500000US29161,mo237263.par,0500000US29161.cli,-91.7927675133491,37.8770982505469
0500000US29179,mo231674.par,0500000US29179.cli,-90.96912359757,37.3625770934103
0500000US48059,tx417327.par,0500000US48059.cli,-99.3735246339453,32.2977587903234
0500000US01011,al018438.par,0500000US01011.cli,-85.7163369214392,32.1013143668236
0500000US01079,al015635.par,0500000US01079.cli,-87.3117158677328,34.5219321347821
0500000US42039,pa368888.par,0500000US42039.cli,-80.1066263164272,41.6851015719553
0500000US42087,pa364992.par,0500000US42087.cli,-77.6175118139953,40.6105241764473
0500000US46021,sd396712.par,0500000US46021.cli,-100.052236365197,45.7711506216146
0500000US01105,al015121.par,0500000US01105.cli,-87.2952816107945,32.6389166128009
0500000US02290,ak509014.par,0500000US02290.cli,-151.175561394649,65.8155531367126
0500000US05027,ar034548.par,0500000US05027.cli,-93.2277209277594,33.21443538593
0500000US29209,mo233094.par,0500000US29209.cli,-93.4560753301463,36.7472957934639
0500000US31079,ne253395.par,0500000US31079.cli,-98.502259769074,40.8725106379879
0500000US31107,sd398472.par,0500000US31107.cli,-97.8924182757475,42.6374516936385
0500000US31135,ne255090.par,0500000US31135.cli,-101.649914231997,40.851373727618
0500000US05097,ar030764.par,0500000US05097.cli,-93.6596221592934,34.5393800061228
0500000US13097,ga092485.par,0500000US13097.cli,-84.7684430199423,33.7024626684065
0500000US13155,ga098703.par,0500000US13155.cli,-83.2771315671328,31.6022331197391
0500000US46067,sd395481.par,0500000US46067.cli,-97.7547672224963,43.3351108802506
0500000US46101,sd392984.par,0500000US46101.cli,-96.670912604058,44.0219206908681
0500000US46119,sd396292.par,0500000US46119.cli,-100.132892225018,44.7163373954922
0500000US05059,ar034562.par,0500000US05059.cli,-92.9459821485299,34.3182464121925
0500000US18025,in122309.par,0500000US18025.cli,-86.452713367812,38.2929000184472
0500000US18053,in125337.par,0500000US18053.cli,-85.6547146782579,40.5165016695181
0500000US31163,ne254985.par,0500000US31163.cli,-98.9766328870857,41.2209484432562
0500000US32007,nv260438.par,0500000US32007.cli,-115.35451534085,41.1449040459685
0500000US13281,ga090969.par,0500000US13281.cli,-83.7380357634626,34.9172170379192
0500000US16011,id103297.par,0500000US16011.cli,-112.398610709394,43.2168674813763
0500000US17035,il111436.par,0500000US17035.cli,-88.2412275605671,39.2737437844755
0500000US47015,tn409866.par,0500000US47015.cli,-86.0617530571376,35.8089102040639
0500000US47111,ky157215.par,0500000US47111.cli,-86.0077065572185,36.5326651352147
0500000US21163,in128698.par,0500000US21163.cli,-86.2169375643899,37.9698484785138
0500000US21215,ky154954.par,0500000US21215.cli,-85.3280627893158,38.0331989842856
0500000US23013,me170480.par,0500000US23013.cli,-69.0864572094514,44.0896931935433
0500000US34039,nj281335.par,0500000US34039.cli,-74.3089984715411,40.6602596062004
0500000US35027,nm293649.par,0500000US35027.cli,-105.460129726896,33.745094098051
0500000US17101,il116446.par,0500000US17101.cli,-87.7272159401882,38.7199397054675
0500000US18013,in120784.par,0500000US18013.cli,-86.2280197435223,39.1969287604816
0500000US18087,in123418.par,0500000US18087.cli,-85.4265405160025,41.6431686074106
0500000US18113,in121739.par,0500000US18113.cli,-85.4182489483565,41.3988590163268
0500000US18151,in120200.par,0500000US18151.cli,-85.0018309482667,41.6441607257734
0500000US48137,tx411398.par,0500000US48137.cli,-100.305820668108,29.9826031189614
0500000US48153,tx413214.par,0500000US48153.cli,-101.304227553022,34.0726413640575
0500000US48169,tx417206.par,0500000US48169.cli,-101.298488062327,33.1804542402879
0500000US13273,ga092450.par,0500000US13273.cli,-84.4375954324716,31.7774916252246
0500000US13297,ga090435.par,0500000US13297.cli,-83.7341428529746,33.7820613512817
0500000US41069,or353038.par,0500000US41069.cli,-120.027901517932,44.7256131741922
0500000US42085,pa364325.par,0500000US42085.cli,-80.2576570694487,41.3027571722089
0500000US19031,ia134101.par,0500000US19031.cli,-91.1327982231843,41.7723975207111
0500000US19155,ia136151.par,0500000US19155.cli,-95.5424950064358,41.3371593531819
0500000US20019,ks147305.par,0500000US20019.cli,-96.2455764306833,37.1504774141723
0500000US48217,tx414182.par,0500000US48217.cli,-97.132357491672,31.9913674788885
0500000US48255,tx413201.par,0500000US48255.cli,-97.8597715620468,28.9063896309553
0500000US05113,ar034756.par,0500000US05113.cli,-94.228819144946,34.4862958443125
0500000US05143,ar032443.par,0500000US05143.cli,-94.2162237021393,35.9791981189405
0500000US08095,co054082.par,0500000US08095.cli,-102.358099851956,40.5947044802741
0500000US42109,pa364992.par,0500000US42109.cli,-77.0710835447403,40.7702997312047
0500000US51183,va444101.par,0500000US51183.cli,-77.2626879376377,36.9222226654306
0500000US20079,ks145744.par,0500000US20079.cli,-97.4277829965032,38.0439958666045
0500000US20107,ks143008.par,0500000US20107.cli,-94.8435095585649,38.2123574557578
0500000US20155,ks143930.par,0500000US20155.cli,-98.0860428383816,37.9529551039746
0500000US21223,in125237.par,0500000US21223.cli,-85.3379040815991,38.6134463302977
0500000US48299,tx415272.par,0500000US48299.cli,-98.6842044980478,30.7063458011738
0500000US48375,tx410211.par,0500000US48375.cli,-101.894151313878,35.4015820535476
0500000US48461,tx412082.par,0500000US48461.cli,-102.043280356937,31.3691760445848
0500000US48495,tx419830.par,0500000US48495.cli,-103.048638724109,31.8503217840686
0500000US49053,ut429136.par,0500000US49053.cli,-113.504759707516,37.2809030716895
0500000US25019,ma192501.par,0500000US25019.cli,-70.0694444030912,41.2837477391594
0500000US26019,mi202984.par,0500000US26019.cli,-86.016542721846,44.6392015478901
0500000US26045,mi201476.par,0500000US26045.cli,-84.838818480214,42.5962221092493
0500000US51590,va441614.par,0500000US51590.cli,-79.4097428034461,36.5835575995897
0500000US51690,va446692.par,0500000US51690.cli,-79.864157926132,36.6831209574237
0500000US51820,va448062.par,0500000US51820.cli,-78.9020880353211,38.0679154766998
0500000US28147,ms221865.par,0500000US28147.cli,-90.1065006701394,31.149152274798
0500000US29007,mo235541.par,0500000US29007.cli,-91.8421784881355,39.2163358180863
0500000US29025,mo231340.par,0500000US29025.cli,-93.9837331944761,39.6557009036647
0500000US29053,mo237632.par,0500000US29053.cli,-92.8108458268226,38.8435217889609
0500000US51021,va441209.par,0500000US51021.cli,-81.1306414694913,37.1340437436868
0500000US51065,va441593.par,0500000US51065.cli,-78.2776686417584,37.842674912393
0500000US15005,hi512679.par,0500000US15005.cli,-156.947554972277,21.170995349567
0500000US16067,id105980.par,0500000US16067.cli,-113.638333007693,42.8545913765202
0500000US17037,il116661.par,0500000US17037.cli,-88.7708303356246,41.8937068185663
0500000US54051,pa369367.par,0500000US54051.cli,-80.6636722768407,39.8607287025532
0500000US54079,wv469683.par,0500000US54079.cli,-81.9101021892205,38.5086095584469
0500000US29091,mo238880.par,0500000US29091.cli,-91.8865096360246,36.7745000915601
0500000US29139,mo238577.par,0500000US29139.cli,-91.4704714314791,38.9419052905442
0500000US29181,mo232289.par,0500000US29181.cli,-90.8641719965059,36.6531789644356
0500000US31013,ne257665.par,0500000US31013.cli,-103.085705610453,42.2200787716764
0500000US51520,tn401094.par,0500000US51520.cli,-82.1615869075361,36.6182401633492
0500000US51700,va449151.par,0500000US51700.cli,-76.5193993509818,37.1052760482957
0500000US08123,co053553.par,0500000US08123.cli,-104.394262091048,40.5550076406833
0500000US12003,fl083470.par,0500000US12003.cli,-82.2851705086889,30.331051140127
0500000US13025,ga099186.par,0500000US13025.cli,-81.9825454645398,31.1972558769787
0500000US20061,ks144972.par,0500000US20061.cli,-96.7524247324689,39.0029541879001
0500000US55027,wi470645.par,0500000US55027.cli,-88.7081586525962,43.4166044064382
0500000US55055,wi472869.par,0500000US55055.cli,-88.7767778001471,43.0213535253905
0500000US31027,ne253630.par,0500000US31027.cli,-97.2524035381156,42.5995708275718
0500000US31043,ia137708.par,0500000US31043.cli,-96.5647536985729,42.3911549386021
0500000US31061,ne253595.par,0500000US31061.cli,-98.9530771131787,40.1764879883645
0500000US53003,id105241.par,0500000US53003.cli,-117.203345227127,46.1916995647403
0500000US53039,wa451968.par,0500000US53039.cli,-120.789724514056,45.8752278949857
0500000US26077,mi203504.par,0500000US26077.cli,-85.5316849309852,42.2459816185558
0500000US26107,mi200779.par,0500000US26107.cli,-85.3246794192411,43.6413516964396
0500000US13067,ga092485.par,0500000US13067.cli,-84.5770495011051,33.9415960111501
0500000US17007,wi470696.par,0500000US17007.cli,-88.8243739235411,42.3231100584977
0500000US55083,wi471897.par,0500000US55083.cli,-88.2684819767205,45.0258571160855
0500000US05111,ar033734.par,0500000US05111.cli,-90.6629030030437,35.5748574714572
0500000US31099,ne255565.par,0500000US31099.cli,-98.9488312221764,40.5067761555673
0500000US31143,ne256375.par,0500000US31143.cli,-97.5689674599865,41.1876609872874
0500000US32005,nv265191.par,0500000US32005.cli,-119.616196596505,38.9125940926926
0500000US54035,wv467552.par,0500000US54035.cli,-81.6756574421026,38.8346937076386
0500000US55049,wi472173.par,0500000US55049.cli,-90.1359305272782,43.0007803320362
0500000US17065,il112931.par,0500000US17065.cli,-88.540038644753,38.0820781105976
0500000US17093,il110338.par,0500000US17093.cli,-88.4295099724666,41.5907492843928
0500000US17127,il110993.par,0500000US17127.cli,-88.708099246241,37.2192243119154
0500000US12101,fl087851.par,0500000US12101.cli,-82.3939184603183,28.3094575242181
0500000US46009,sd398472.par,0500000US46009.cli,-97.8851719338216,42.9884191772825
0500000US46037,sd399004.par,0500000US46037.cli,-97.6080196548478,45.3676261700386
0500000US46069,sd393832.par,0500000US46069.cli,-99.4871336344127,44.5474537418119
0500000US48047,tx413063.par,0500000US48047.cli,-98.2195157288448,27.0320639286592
0500000US35025,nm294026.par,0500000US35025.cli,-103.412680962547,32.7907826893525
0500000US36005,ny305811.par,0500000US36005.cli,-73.8661936672806,40.8506801914035
0500000US55095,wi477464.par,0500000US55095.cli,-92.4416994402218,45.4618618511467
0500000US55133,wi478937.par,0500000US55133.cli,-88.3047301271903,43.0182309783363
0500000US20133,ks141427.par,0500000US20133.cli,-95.3068679635501,37.5591184501713
0500000US20187,ks148287.par,0500000US20187.cli,-101.784390440796,37.5631504002123
0500000US21009,ky157215.par,0500000US21009.cli,-85.9341365777771,36.9661780495253
0500000US21035,ky155694.par,0500000US21035.cli,-88.2724108978774,36.6213775212156
0500000US47061,tn406162.par,0500000US47061.cli,-85.723117020163,35.3887037261367
0500000US47179,tn401094.par,0500000US47179.cli,-82.4983881891485,36.2935537547593
0500000US36055,ny307167.par,0500000US36055.cli,-77.6967352700092,43.1466206997272
0500000US36101,ny300448.par,0500000US36101.cli,-77.3840529028553,42.2681464334557
0500000US72003,pr662801.par,0500000US72003.cli,-67.1750703951504,18.3612606045648
0500000US72015,pr664193.par,0500000US72015.cli,-66.0569679517503,17.998672460472
0500000US72029,pr665064.par,0500000US72029.cli,-65.8884664683328,18.3290606395338
0500000US13095,ga090140.par,0500000US13095.cli,-84.2170665774433,31.5338580104787
0500000US13125,ga099141.par,0500000US13125.cli,-82.611352709139,33.2295854025884
0500000US48075,tx411698.par,0500000US48075.cli,-100.207921616136,34.529174714249
0500000US48177,tx413622.par,0500000US48177.cli,-97.493616857227,29.4573356564294
0500000US48191,tx419191.par,0500000US48191.cli,-100.681539141352,34.5309204031284
0500000US48219,tx415183.par,0500000US48219.cli,-102.343602830072,33.6082756658276
0500000US48247,tx414058.par,0500000US48247.cli,-98.6977460891154,27.0438476396984
0500000US48305,tx418818.par,0500000US48305.cli,-101.816948065306,33.176842773044
0500000US37063,nc317069.par,0500000US37063.cli,-78.8768246508743,36.0363836285507
0500000US37107,nc314684.par,0500000US37107.cli,-77.6413861431636,35.2388663653281
0500000US72043,pr662934.par,0500000US72043.cli,-66.360847692838,18.0978026564738
0500000US72055,pr665693.par,0500000US72055.cli,-66.920152303908,17.9820789714214
0500000US17143,il116711.par,0500000US17143.cli,-89.7601172641928,40.7884222520114
0500000US17199,il111265.par,0500000US17199.cli,-88.9304510917631,37.730419074812
0500000US28119,ms221707.par,0500000US28119.cli,-90.2898629727045,34.2516325392898
0500000US29037,mo231145.par,0500000US29037.cli,-94.3558672971617,38.6471472219321
0500000US29163,mo238577.par,0500000US29163.cli,-91.1715499817823,39.3444059276562
0500000US29217,mo235987.par,0500000US29217.cli,-94.3430001422255,37.8509942657218
0500000US72095,pr664193.par,0500000US72095.cli,-65.9221679299394,18.0181274020119
0500000US72117,pr662801.par,0500000US72117.cli,-67.2322685219722,18.3363437346406
0500000US72145,pr665807.par,0500000US72145.cli,-66.3979487986115,18.42869533727
0500000US02198,ak500657.par,0500000US02198.cli,-132.475453077753,55.7838502212973
0500000US29089,mo237514.par,0500000US29089.cli,-92.6972620434304,39.1426856317541
0500000US29123,mo233038.par,0500000US29123.cli,-90.3453087339079,37.4784967993238
0500000US29187,mo232809.par,0500000US29187.cli,-90.4723588202896,37.8105267056502
0500000US29229,mo235227.par,0500000US29229.cli,-92.4687738493762,37.2701269499847
0500000US47017,tn406012.par,0500000US47017.cli,-88.4512890262535,35.9737064020357
0500000US47051,tn409155.par,0500000US47051.cli,-86.0928707100817,35.1555746141659
0500000US30111,mt244345.par,0500000US30111.cli,-108.275969075166,45.9378104932958
0500000US31025,ne250375.par,0500000US31025.cli,-96.1414684370735,40.9104985833055
0500000US05035,tn405954.par,0500000US05035.cli,-90.3096501391477,35.2085263121877
0500000US08045,co053359.par,0500000US08045.cli,-107.905199799805,39.6008179910594
0500000US18153,il116558.par,0500000US18153.cli,-87.4155800414868,39.0894173379092
0500000US18183,in121739.par,0500000US18183.cli,-85.50519791026,41.1400015406045
0500000US19033,ia135235.par,0500000US19033.cli,-93.2608892906154,43.0818286107174
0500000US19091,ia132999.par,0500000US19091.cli,-94.2078454013594,42.7768693816455
0500000US47099,tn405089.par,0500000US47099.cli,-87.3964478644381,35.2172468160493
0500000US47137,tn400081.par,0500000US47137.cli,-85.0757929388592,36.558922255598
0500000US31049,ne250865.par,0500000US31049.cli,-102.333964583286,41.1122598646434
0500000US31085,ne253690.par,0500000US31085.cli,-101.062723468194,40.5254539806719
0500000US31147,ne252850.par,0500000US31147.cli,-95.7184970609832,40.1254753548965
0500000US08079,co053951.par,0500000US08079.cli,-106.924672540705,37.6692253456382
0500000US12043,fl085895.par,0500000US12043.cli,-81.189320808732,26.9567447198409
0500000US12085,fl088620.par,0500000US12085.cli,-80.4322646577162,27.0779122132304
0500000US19119,ia137147.par,0500000US19119.cli,-96.2105395796319,43.3812845300643
0500000US19149,ia134735.par,0500000US19149.cli,-96.2150071956764,42.7378775475188
0500000US47171,tn403679.par,0500000US47171.cli,-82.433233861761,36.1113917420049
0500000US48027,tx415757.par,0500000US48027.cli,-97.4786582938267,31.0377106357328
0500000US48185,tx419491.par,0500000US48185.cli,-95.9856206103829,30.543455818498
0500000US48239,tx417140.par,0500000US48239.cli,-96.5779047079723,28.9542902793663
0500000US48283,tx413299.par,0500000US48283.cli,-99.1001993891923,28.3450839661363
0500000US48319,tx415650.par,0500000US48319.cli,-99.226539606059,30.7179049834283
0500000US32019,nv269229.par,0500000US32019.cli,-119.189665833796,39.0190205353337
0500000US34017,nj286026.par,0500000US34017.cli,-74.0782903297799,40.7354318463953
0500000US20119,ks145171.par,0500000US20119.cli,-100.366546401505,37.2382951022969
0500000US20153,ks140439.par,0500000US20153.cli,-101.076186409761,39.7858716415575
0500000US21023,ky155243.par,0500000US21023.cli,-84.0908959190529,38.6892933421196
0500000US19177,ia134389.par,0500000US19177.cli,-91.9501777277335,40.7537692765948
0500000US20011,ks142835.par,0500000US20011.cli,-94.8501701290242,37.8557567004131
0500000US20041,ks140010.par,0500000US20041.cli,-97.1536353943448,38.8664914838939
0500000US35053,nm298387.par,0500000US35053.cli,-106.930187559847,34.0079570602023
0500000US48359,tx411033.par,0500000US48359.cli,-102.603542267536,35.4056933964883
0500000US48425,tx411800.par,0500000US48425.cli,-97.7753119585792,32.2222685374041
0500000US50013,ny306538.par,0500000US50013.cli,-73.2952751303707,44.7970485663221
0500000US36023,ny304174.par,0500000US36023.cli,-76.0713153092612,42.5949785706517
